rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/loss
119.17,70.77,622,0.05,24460,1368084,2199,85443,0.0001,0.143118754029274
115.09,69.66,622,0.05,24464,1368296,2199,85456,0.0001,2.968773603439331
115.28,69.85,622,0.05,24468,1368576,2199,85473,0.0001,0.012713664211332798
114.19,69.75,622,0.05,24472,1368796,2199,85487,0.0001,0.0329873263835907
112.88,69.43,622,0.05,24476,1369020,2199,85501,0.0001,0.0027680450584739447
111.46,69.0,622,0.05,24480,1369236,2199,85515,0.0001,2.0594494342803955
106.31,67.81,622,0.05,24484,1369448,2199,85528,0.0001,6.19948148727417
107.66,68.17,622,0.05,24488,1369772,2198,85548,0.0001,0.021914994344115257
109.0,68.52,623,0.05,24492,1370028,2199,85564,0.0001,7.538052082061768
111.4,68.94,623,0.05,24496,1370300,2199,85581,0.0001,0.5502765774726868
109.95,68.48,623,0.05,24500,1370512,2199,85594,0.0001,0.5549622774124146
105.92,67.42,623,0.05,24504,1370736,2199,85608,0.0001,2.5202791690826416
110.0,68.53,623,0.05,24508,1371288,2199,85643,0.0001,2.4901657104492188
116.48,70.06,623,0.05,24512,1371488,2199,85655,0.0001,5.037396430969238
113.76,69.32,623,0.05,24516,1371700,2199,85669,0.0001,3.1477346420288086
105.54,67.04,623,0.05,24520,1372044,2199,85690,0.0001,6.186380386352539
105.32,66.82,624,0.05,24524,1372244,2198,85703,0.0001,2.484952926635742
104.04,66.53,624,0.05,24528,1372520,2199,85720,0.0001,0.10159645974636078
105.24,66.74,624,0.05,24532,1372728,2199,85733,0.0001,0.010468125343322754
105.18,66.68,624,0.05,24536,1373008,2199,85750,0.0001,0.05799682438373566
105.33,66.83,624,0.05,24540,1373208,2198,85763,0.0001,0.623569667339325
98.55,65.0,624,0.05,24544,1373548,2198,85784,0.0001,2.509875774383545
97.04,64.48,624,0.05,24548,1373780,2198,85799,0.0001,2.4584991931915283
94.22,63.64,624,0.05,24552,1373980,2198,85811,0.0001,0.003966834861785173
94.14,63.56,624,0.05,24556,1374180,2198,85824,0.0001,2.6100831031799316
94.09,63.51,625,0.05,24560,1374400,2198,85837,0.0001,4.920280933380127
92.67,63.08,625,0.05,24564,1374600,2198,85850,0.0001,2.06052827835083
91.45,62.85,625,0.05,24568,1374828,2198,85864,0.0001,0.11685143411159515
91.53,62.93,625,0.05,24572,1375048,2198,85878,0.0001,0.01045412290841341
90.64,63.03,625,0.05,24576,1375252,2198,85891,0.0001,7.822152614593506
88.29,62.66,625,0.05,24580,1375480,2198,85905,0.0001,3.085148572921753
88.22,62.59,625,0.05,24584,1375684,2198,85918,0.0001,0.010966293513774872
85.54,61.89,625,0.05,24588,1375892,2198,85931,0.0001,0.0012780011165887117
84.21,61.55,625,0.05,24592,1376112,2198,85944,0.0001,0.4640178382396698
81.63,60.95,625,0.05,24596,1376340,2198,85959,0.0001,2.498424530029297
81.6,60.92,626,0.05,24600,1376548,2198,85972,0.0001,2.904897689819336
83.01,61.34,626,0.05,24604,1376820,2198,85989,0.0001,3.0988941192626953
80.35,60.66,626,0.05,24608,1377020,2198,86001,0.0001,0.09745487570762634
71.05,58.29,626,0.05,24612,1377220,2198,86014,0.0001,2.4837968349456787
69.77,58.0,626,0.05,24616,1377432,2198,86027,0.0001,0.006973130162805319
70.9,58.14,626,0.05,24620,1377764,2198,86048,0.0001,5.530123710632324
67.24,57.45,626,0.05,24624,1377964,2198,86060,0.0001,3.4447100162506104
69.72,57.95,626,0.05,24628,1378392,2198,86087,0.0001,2.342050075531006
72.43,58.68,626,0.05,24632,1378592,2198,86099,0.0001,2.524900197982788
72.75,59.0,627,0.05,24636,1378800,2198,86112,0.0001,3.0951874256134033
71.21,58.45,627,0.05,24640,1379076,2198,86130,0.0001,2.4116740226745605
71.15,58.39,627,0.05,24644,1379276,2198,86142,0.0001,2.565119504928589
67.52,57.73,627,0.05,24648,1379580,2198,86161,0.0001,0.026008233428001404
68.88,58.1,627,0.05,24652,1379784,2198,86174,0.0001,0.0091780386865139
70.1,58.33,627,0.05,24656,1380028,2198,86189,0.0001,0.012297295033931732
71.18,58.42,627,0.05,24660,1380324,2198,86208,0.0001,0.006211365573108196
73.88,59.14,627,0.05,24664,1380572,2198,86223,0.0001,0.13521410524845123
76.83,60.11,628,0.05,24668,1380892,2198,86243,0.0001,2.457716941833496
82.94,61.27,628,0.05,24672,1381228,2198,86264,0.0001,3.083028793334961
83.06,61.39,628,0.05,24676,1381540,2198,86284,0.0001,5.57126522064209
87.95,62.32,628,0.05,24680,1381756,2198,86297,0.0001,0.1509341597557068
89.21,62.59,628,0.05,24684,1381956,2198,86310,0.0001,0.004267544019967318
92.02,63.42,628,0.05,24688,1382292,2198,86331,0.0001,0.008577357046306133
92.12,63.52,628,0.05,24692,1382492,2198,86343,0.0001,0.6243018507957458
93.64,64.05,628,0.05,24696,1382836,2198,86365,0.0001,0.005598872900009155
93.67,64.08,629,0.05,24700,1383036,2198,86377,0.0001,0.005444700364023447
92.32,63.72,629,0.05,24704,1383276,2198,86392,0.0001,2.418558120727539
93.63,64.04,629,0.05,24708,1383496,2198,86406,0.0001,2.403048515319824
93.92,64.33,629,0.05,24712,1383756,2198,86422,0.0001,0.010510740801692009
94.05,64.46,629,0.05,24716,1384000,2198,86437,0.0001,0.02564898319542408
95.62,65.04,629,0.05,24720,1384344,2198,86459,0.0001,2.5173208713531494
94.4,64.81,629,0.05,24724,1384576,2198,86473,0.0001,0.5326610207557678
95.98,65.4,629,0.05,24728,1384888,2198,86493,0.0001,0.006431050598621368
94.35,64.76,630,0.05,24732,1385164,2198,86510,0.0001,3.0821573734283447
95.54,64.96,630,0.05,24736,1385364,2198,86523,0.0001,3.5856845378875732
95.58,65.0,630,0.05,24740,1385564,2198,86535,0.0001,8.681915283203125
94.64,65.05,630,0.05,24744,1385768,2198,86548,0.0001,2.5091071128845215
93.28,64.68,630,0.05,24748,1386008,2198,86563,0.0001,0.02842571586370468
95.88,65.3,630,0.05,24752,1386316,2198,86582,0.0001,7.727083206176758
97.36,65.79,630,0.05,24756,1386528,2198,86595,0.0001,0.5035898685455322
97.48,65.91,630,0.05,24760,1386896,2198,86618,0.0001,0.01972264237701893
97.65,66.08,630,0.05,24764,1387136,2198,86633,0.0001,2.4288485050201416
96.18,65.6,631,0.05,24768,1387364,2198,86648,0.0001,8.421680450439453
92.11,64.5,631,0.05,24772,1387564,2198,86660,0.0001,2.501781940460205
90.69,64.07,631,0.05,24776,1387884,2198,86680,0.0001,2.45231294631958
86.92,63.27,631,0.05,24780,1388156,2198,86697,0.0001,2.4582834243774414
89.74,64.11,631,0.05,24784,1388572,2198,86723,0.0001,3.148757219314575
91.01,64.39,631,0.05,24788,1388796,2198,86737,0.0001,2.4545202255249023
89.66,64.03,631,0.05,24792,1388996,2198,86750,0.0001,5.403924942016602
88.43,63.79,631,0.05,24796,1389224,2198,86764,0.0001,0.03692752495408058
90.93,64.31,632,0.05,24800,1389496,2198,86781,0.0001,2.470233201980591
97.05,65.48,632,0.05,24804,1389820,2198,86801,0.0001,2.462571859359741
101.97,66.44,632,0.05,24808,1390096,2198,86818,0.0001,0.01650402508676052
101.78,66.25,632,0.05,24812,1390296,2198,86831,0.0001,3.084411859512329
103.14,66.62,632,0.05,24816,1390624,2198,86851,0.0001,5.522276878356934
102.78,66.26,632,0.05,24820,1390960,2198,86872,0.0001,6.521627426147461
104.03,66.52,632,0.05,24824,1391216,2198,86888,0.0001,0.0034230262972414494
101.21,65.68,632,0.05,24828,1391492,2198,86906,0.0001,0.06072517856955528
101.69,66.16,633,0.05,24832,1391696,2198,86918,0.0001,0.12104198336601257
103.03,66.51,633,0.05,24836,1392020,2198,86939,0.0001,0.0471196174621582
103.04,66.52,633,0.05,24840,1392364,2198,86960,0.0001,0.17111247777938843
105.64,67.14,633,0.05,24844,1392568,2198,86973,0.0001,0.02197054773569107
112.12,68.67,633,0.05,24848,1392820,2198,86989,0.0001,0.04958302155137062
110.53,68.07,633,0.05,24852,1393064,2198,87004,0.0001,2.5413408279418945
109.07,67.6,633,0.05,24856,1393308,2198,87019,0.0001,0.14125864207744598
109.12,67.65,633,0.05,24860,1393664,2198,87041,0.0001,7.2904229164123535
111.35,67.9,634,0.05,24864,1393940,2198,87059,0.0001,5.635899066925049
111.13,67.68,634,0.05,24868,1394140,2198,87071,0.0001,2.3525822162628174
111.27,67.82,634,0.05,24872,1394396,2198,87087,0.0001,2.5291495323181152
110.98,67.53,634,0.05,24876,1394596,2198,87100,0.0001,4.87186861038208
110.84,67.39,634,0.05,24880,1394796,2198,87112,0.0001,0.004625886213034391
109.19,66.73,634,0.05,24884,1395152,2198,87134,0.0001,2.4598419666290283
107.91,66.44,634,0.05,24888,1395480,2198,87155,0.0001,0.014271707274019718
113.13,67.7,634,0.05,24892,1395716,2198,87170,0.0001,0.03868797421455383
113.01,67.58,635,0.05,24896,1396116,2198,87195,0.0001,5.4718475341796875
119.43,69.05,635,0.05,24900,1396456,2198,87216,0.0001,1.584191918373108
118.45,69.06,635,0.05,24904,1396676,2198,87230,0.0001,4.935900688171387
112.04,67.6,635,0.05,24908,1396876,2197,87242,0.0001,3.0878586769104004
113.12,67.69,635,0.05,24912,1397076,2197,87255,0.0001,0.013538004830479622
110.48,67.03,635,0.05,24916,1397376,2198,87273,0.0001,0.009708990342915058
108.31,66.84,635,0.05,24920,1397600,2198,87287,0.0001,0.0025596164632588625
108.43,66.96,635,0.05,24924,1397836,2197,87302,0.0001,4.895543575286865
107.01,66.53,636,0.05,24928,1398036,2197,87315,0.0001,5.5820512771606445
105.64,66.15,636,0.05,24932,1398312,2197,87332,0.0001,2.4021522998809814
104.44,65.94,636,0.05,24936,1398580,2197,87349,0.0001,0.01209555845707655
105.61,66.12,636,0.05,24940,1398856,2197,87366,0.0001,2.496138572692871
103.97,65.47,636,0.05,24944,1399064,2197,87379,0.0001,3.0784783363342285
100.15,64.62,636,0.05,24948,1399408,2197,87400,0.0001,3.105010509490967
101.91,65.39,636,0.05,24952,1399644,2197,87415,0.0001,0.528533935546875
100.65,65.12,636,0.05,24956,1399860,2197,87429,0.0001,0.006798631511628628
101.52,65.0,637,0.05,24960,1400060,2197,87441,0.0001,9.258750915527344
97.59,64.04,637,0.05,24964,1400324,2197,87458,0.0001,5.558082103729248
96.35,63.79,637,0.05,24968,1400528,2197,87470,0.0001,2.3873541355133057
97.38,63.83,637,0.05,24972,1400852,2197,87491,0.0001,0.05216023325920105
98.91,64.37,637,0.05,24976,1401052,2197,87503,0.0001,2.474459648132324
97.93,64.38,637,0.05,24980,1401280,2197,87517,0.0001,3.0886154174804688
97.87,64.32,637,0.05,24984,1401528,2197,87533,0.0001,3.16670298576355
99.14,64.6,638,0.05,24988,1401968,2197,87560,0.0001,0.03668997809290886
97.74,64.19,638,0.05,24992,1402228,2197,87577,0.0001,0.033223316073417664
103.38,65.87,638,0.05,24996,1402548,2197,87597,0.0001,0.4492385685443878
98.26,64.71,638,0.05,25000,1402776,2196,87611,0.0001,3.146921157836914
93.01,63.42,638,0.05,25004,1403112,2196,87632,0.0001,0.017498625442385674
96.87,64.31,639,0.05,25008,1403372,2195,87648,0.0001,5.377291679382324
100.75,65.22,639,0.05,25012,1403636,2195,87665,0.0001,2.438878059387207
104.66,66.16,639,0.05,25016,1403944,2194,87684,0.0001,0.011935665272176266
103.13,65.62,639,0.05,25020,1404156,2194,87697,0.0001,0.027058934792876244
101.7,65.18,640,0.05,25024,1404364,2194,87710,0.0001,0.01287031453102827
100.73,65.2,640,0.05,25028,1404660,2193,87729,0.0001,3.082960605621338
101.97,65.45,640,0.05,25032,1404860,2193,87741,0.0001,0.09203249216079712
99.32,64.78,640,0.05,25036,1405152,2193,87759,0.0001,0.08553782105445862
99.27,64.73,640,0.05,25040,1405472,2193,87779,0.0001,0.03119097836315632
103.69,66.18,641,0.05,25044,1405680,2192,87792,0.0001,7.873075485229492
100.93,65.4,641,0.05,25048,1405880,2192,87805,0.0001,0.01948421820998192
97.91,64.36,641,0.05,25052,1406144,2192,87821,0.0001,0.007707459386438131
99.08,64.54,641,0.05,25056,1406356,2192,87835,0.0001,6.026489734649658
103.27,65.76,641,0.05,25060,1406692,2192,87856,0.0001,0.007375676184892654
103.47,65.96,641,0.05,25064,1407108,2192,87882,0.0001,2.416236639022827
111.31,67.86,641,0.05,25068,1407308,2192,87894,0.0001,0.03457812964916229
110.44,67.98,642,0.05,25072,1407508,2191,87907,0.0001,2.4262001514434814
109.15,67.68,642,0.05,25076,1407792,2191,87924,0.0001,2.4616787433624268
109.16,67.69,642,0.05,25080,1407996,2191,87937,0.0001,0.007188309449702501
109.2,67.73,642,0.05,25084,1408340,2190,87959,0.0001,0.17940442264080048
106.32,66.83,643,0.05,25088,1408616,2189,87976,0.0001,0.008377650752663612
108.98,67.51,643,0.05,25092,1408960,2189,87997,0.0001,2.003645658493042
107.49,67.01,643,0.05,25096,1409168,2189,88010,0.0001,4.971775531768799
106.34,66.85,643,0.05,25100,1409504,2188,88031,0.0001,2.344754219055176
107.63,67.15,644,0.05,25104,1409712,2188,88044,0.0001,0.0028153713792562485
104.96,66.46,644,0.05,25108,1410144,2188,88071,0.0001,0.03593652695417404
111.52,68.07,644,0.05,25112,1410396,2188,88087,0.0001,3.2457380294799805
110.06,67.6,644,0.05,25116,1410764,2188,88110,0.0001,5.515926837921143
115.15,68.73,644,0.05,25120,1410980,2188,88124,0.0001,0.00555689912289381
117.78,69.38,644,0.05,25124,1411220,2188,88139,0.0001,0.02881120890378952
117.57,69.17,645,0.05,25128,1411424,2188,88151,0.0001,6.164327144622803
113.58,68.15,645,0.05,25132,1411624,2188,88164,0.0001,3.0881407260894775
113.45,68.02,645,0.05,25136,1411824,2188,88176,0.0001,0.018063565716147423
109.44,66.98,645,0.05,25140,1412248,2187,88203,0.0001,0.004931950010359287
112.03,67.59,645,0.05,25144,1412488,2187,88218,0.0001,3.0920677185058594
117.26,68.86,645,0.05,25148,1412848,2187,88240,0.0001,0.009519022889435291
116.24,68.83,645,0.05,25152,1413104,2187,88256,0.0001,11.007927894592285
121.81,70.44,646,0.05,25156,1413380,2187,88274,0.0001,0.08927583694458008
117.99,69.59,646,0.05,25160,1413628,2187,88289,0.0001,0.07386158406734467
117.98,69.58,646,0.05,25164,1413828,2187,88302,0.0001,0.018676534295082092
108.88,67.41,646,0.05,25168,1414028,2187,88314,0.0001,0.4408838748931885
111.16,67.71,646,0.05,25172,1414312,2187,88332,0.0001,2.3409128189086914
110.99,67.54,646,0.05,25176,1414572,2187,88348,0.0001,6.17430305480957
110.93,67.48,646,0.05,25180,1414772,2187,88361,0.0001,0.02545296773314476
112.0,67.56,646,0.05,25184,1414996,2187,88375,0.0001,0.50326007604599
110.95,67.5,647,0.05,25188,1415272,2187,88392,0.0001,0.010965229943394661
105.8,66.31,647,0.05,25192,1415572,2187,88411,0.0001,3.080278158187866
101.69,65.17,647,0.05,25196,1415784,2187,88424,0.0001,5.639467239379883
100.4,64.87,647,0.05,25200,1416016,2186,88438,0.0001,4.753905773162842
102.94,65.43,647,0.05,25204,1416216,2186,88451,0.0001,0.09646521508693695
103.1,65.59,647,0.05,25208,1416528,2186,88470,0.0001,4.8111572265625
91.55,62.95,647,0.05,25212,1416728,2186,88483,0.0001,3.0977208614349365
90.5,62.89,648,0.05,25216,1416968,2186,88498,0.0001,0.010289198718965054
86.48,61.84,648,0.05,25220,1417168,2186,88510,0.0001,0.021505702286958694
84.9,61.25,648,0.05,25224,1417420,2186,88526,0.0001,3.2153754234313965
87.73,62.1,648,0.05,25228,1417660,2186,88541,0.0001,0.004450434818863869
90.52,62.91,648,0.05,25232,1418008,2186,88563,0.0001,0.0033843982964754105
93.11,63.52,648,0.05,25236,1418328,2186,88583,0.0001,2.671431064605713
94.55,63.97,648,0.05,25240,1418536,2186,88596,0.0001,2.5686423778533936
92.03,63.43,648,0.05,25244,1418872,2186,88617,0.0001,0.019364923238754272
90.97,63.36,649,0.05,25248,1419152,2186,88634,0.0001,7.574754238128662
94.54,63.96,649,0.05,25252,1419424,2186,88651,0.0001,0.12675243616104126
90.65,63.04,649,0.05,25256,1419696,2186,88668,0.0001,2.362745761871338
91.81,63.21,649,0.05,25260,1419908,2186,88682,0.0001,3.0870254039764404
90.45,62.84,649,0.05,25264,1420108,2185,88694,0.0001,5.547028541564941
91.94,63.34,649,0.05,25268,1420472,2185,88717,0.0001,5.602116107940674
90.93,63.32,649,0.05,25272,1420672,2185,88729,0.0001,2.6608927249908447
88.66,63.03,650,0.05,25276,1420872,2185,88742,0.0001,2.5271363258361816
88.57,62.94,650,0.05,25280,1421072,2185,88754,0.0001,0.007053986191749573
86.46,62.81,650,0.05,25284,1421396,2185,88775,0.0001,2.5173938274383545
86.43,62.78,650,0.05,25288,1421596,2185,88787,0.0001,2.9518795013427734
87.74,63.1,650,0.05,25292,1421844,2185,88803,0.0001,0.021247297525405884
89.1,63.47,650,0.05,25296,1422076,2185,88817,0.0001,0.030957985669374466
88.88,63.25,650,0.05,25300,1422316,2185,88832,0.0001,0.47744283080101013
86.16,62.51,650,0.05,25304,1422576,2185,88848,0.0001,3.1043384075164795
86.25,62.6,651,0.05,25308,1422808,2185,88863,0.0001,2.9508144855499268
88.88,63.25,651,0.05,25312,1423152,2185,88884,0.0001,0.07631099224090576
90.09,63.47,651,0.05,25316,1423420,2185,88901,0.0001,2.5323095321655273
95.37,64.79,651,0.05,25320,1423620,2185,88914,0.0001,3.1094932556152344
100.92,66.38,651,0.05,25324,1423984,2185,88936,0.0001,4.844686508178711
99.21,65.66,651,0.05,25328,1424184,2184,88949,0.0001,5.607170104980469
96.46,64.89,651,0.05,25332,1424576,2184,88973,0.0001,5.574552059173584
96.53,64.96,652,0.05,25336,1424808,2184,88988,0.0001,2.528897285461426
96.45,64.88,652,0.05,25340,1425024,2184,89001,0.0001,0.0036779020447283983
97.58,65.02,652,0.05,25344,1425244,2184,89015,0.0001,0.006580905057489872
94.8,64.22,652,0.05,25348,1425576,2184,89036,0.0001,3.0946617126464844
91.02,63.41,652,0.05,25352,1425776,2184,89048,0.0001,0.017457546666264534
90.68,63.07,652,0.05,25356,1425976,2184,89061,0.0001,2.4829790592193604
86.87,62.23,652,0.05,25360,1426176,2184,89073,0.0001,0.021524349227547646
87.04,62.4,652,0.05,25364,1426432,2184,89089,0.0001,3.087278366088867
86.95,62.31,652,0.05,25368,1426632,2184,89102,0.0001,2.4971697330474854
84.3,61.64,653,0.05,25372,1426832,2184,89114,0.0001,3.0832021236419678
86.52,61.88,653,0.05,25376,1427160,2184,89135,0.0001,0.007487918250262737
88.07,62.44,653,0.05,25380,1427400,2184,89150,0.0001,2.4845566749572754
89.25,62.63,653,0.05,25384,1427600,2184,89162,0.0001,0.0055008442141115665
86.55,61.91,653,0.05,25388,1427816,2184,89176,0.0001,2.4969844818115234
84.07,61.41,653,0.05,25392,1428040,2184,89190,0.0001,0.01815246418118477
82.76,61.09,653,0.05,25396,1428252,2184,89203,0.0001,0.1758718639612198
81.71,61.03,653,0.05,25400,1428476,2184,89217,0.0001,0.15798458456993103
85.46,61.81,654,0.05,25404,1428760,2184,89235,0.0001,5.7348432540893555
85.59,61.94,654,0.05,25408,1429020,2184,89251,0.0001,2.440621852874756
84.34,61.68,654,0.05,25412,1429240,2184,89265,0.0001,0.1483234465122223
85.76,62.11,654,0.05,25416,1429508,2184,89282,0.0001,0.0051815868355333805
80.55,60.86,654,0.05,25420,1429716,2184,89295,0.0001,0.05097300559282303
73.88,59.14,654,0.05,25424,1429988,2184,89312,0.0001,2.902588129043579
75.56,59.83,654,0.05,25428,1430212,2184,89326,0.0001,0.012153820134699345
75.57,59.84,654,0.05,25432,1430452,2184,89341,0.0001,2.2891361713409424
74.17,59.43,654,0.05,25436,1430688,2184,89355,0.0001,2.513512372970581
72.85,59.1,655,0.05,25440,1430956,2184,89372,0.0001,10.400583267211914
73.97,59.23,655,0.05,25444,1431192,2184,89387,0.0001,0.007083762902766466
72.85,59.1,655,0.05,25448,1431392,2184,89399,0.0001,2.4236135482788086
72.64,58.89,655,0.05,25452,1431604,2184,89413,0.0001,8.025070190429688
71.61,58.85,655,0.05,25456,1431896,2184,89431,0.0001,0.09590908885002136
74.2,59.46,655,0.05,25460,1432132,2184,89446,0.0001,0.6435468196868896
75.17,59.44,655,0.05,25464,1432408,2184,89463,0.0001,0.0051742540672421455
80.33,60.64,655,0.05,25468,1432728,2184,89483,0.0001,2.4716274738311768
80.3,60.61,656,0.05,25472,1433076,2184,89505,0.0001,0.4615262448787689
87.49,62.85,656,0.05,25476,1433372,2184,89523,0.0001,0.0615604966878891
85.87,62.22,656,0.05,25480,1433572,2184,89536,0.0001,2.5482635498046875
86.04,62.39,656,0.05,25484,1433808,2184,89550,0.0001,3.0859994888305664
86.18,62.53,656,0.05,25488,1434016,2184,89563,0.0001,2.452633857727051
86.01,62.36,656,0.05,25492,1434228,2184,89577,0.0001,2.4756076335906982
88.79,63.16,656,0.05,25496,1434616,2184,89601,0.0001,0.027190476655960083
92.41,63.81,656,0.05,25500,1434816,2184,89613,0.0001,2.4906556606292725
87.52,62.88,656,0.05,25504,1435016,2184,89626,0.0001,2.0153708457946777
85.95,62.3,657,0.05,25508,1435216,2184,89638,0.0001,3.5374765396118164
84.6,61.94,657,0.05,25512,1435424,2183,89651,0.0001,0.03383991867303848
80.51,60.82,657,0.05,25516,1435628,2183,89664,0.0001,0.00852206815034151
80.43,60.74,657,0.05,25520,1435832,2183,89677,0.0001,3.592811346054077
81.91,61.23,657,0.05,25524,1436048,2183,89690,0.0001,3.1002235412597656
80.22,60.53,657,0.05,25528,1436296,2183,89706,0.0001,0.0016564548714086413
81.64,60.96,657,0.05,25532,1436496,2183,89718,0.0001,0.023272894322872162
80.46,60.77,658,0.05,25536,1436840,2183,89740,0.0001,2.495897054672241
84.15,61.49,658,0.05,25540,1437088,2183,89755,0.0001,0.0034773526713252068
80.45,60.76,658,0.05,25544,1437296,2183,89768,0.0001,4.980268955230713
81.87,61.19,658,0.05,25548,1437560,2183,89785,0.0001,0.013856858015060425
84.51,61.85,658,0.05,25552,1437888,2183,89805,0.0001,0.009117187932133675
87.2,62.56,658,0.05,25556,1438132,2183,89821,0.0001,0.022770484909415245
86.14,62.49,658,0.05,25560,1438464,2182,89841,0.0001,0.10449178516864777
95.76,65.18,659,0.05,25564,1438840,2182,89865,0.0001,2.5266501903533936
92.0,64.39,659,0.05,25568,1439144,2182,89884,0.0001,0.003925731405615807
93.16,64.56,659,0.05,25572,1439412,2182,89901,0.0001,3.08681058883667
85.02,62.36,659,0.05,25576,1439616,2182,89913,0.0001,2.546790838241577
85.14,62.48,659,0.05,25580,1439820,2182,89926,0.0001,2.395334005355835
84.88,62.22,659,0.05,25584,1440096,2182,89943,0.0001,0.0030980356968939304
88.83,63.2,659,0.05,25588,1440296,2182,89956,0.0001,5.636770248413086
88.78,63.15,660,0.05,25592,1440608,2182,89975,0.0001,3.703167676925659
87.26,62.62,660,0.05,25596,1440808,2182,89988,0.0001,2.5012102127075195
85.8,62.15,660,0.05,25600,1441048,2182,90003,0.0001,2.547645092010498
88.63,63.0,660,0.05,25604,1441260,2182,90016,0.0001,0.009534468874335289
92.58,63.98,660,0.05,25608,1441572,2182,90036,0.0001,0.006238242611289024
96.09,64.52,660,0.05,25612,1441820,2182,90051,0.0001,2.47023868560791
101.32,65.79,660,0.05,25616,1442268,2182,90079,0.0001,2.5161263942718506
105.59,67.09,661,0.05,25620,1442544,2182,90096,0.0001,2.554326057434082
104.17,66.66,661,0.05,25624,1442744,2182,90109,0.0001,3.0843279361724854
104.44,66.93,661,0.05,25628,1442984,2182,90124,0.0001,0.09720733761787415
109.04,67.57,661,0.05,25632,1443232,2182,90139,0.0001,0.013875877484679222
110.16,67.7,661,0.05,25636,1443452,2182,90153,0.0001,0.4827423393726349
103.86,66.35,661,0.05,25640,1443660,2182,90166,0.0001,0.010894577018916607
103.78,66.27,661,0.05,25644,1444076,2181,90192,0.0001,0.006050559692084789
106.37,66.88,661,0.05,25648,1444276,2181,90205,0.0001,0.04698730260133743
106.43,66.94,662,0.05,25652,1444568,2181,90223,0.0001,0.004618374165147543
108.64,67.17,662,0.05,25656,1444984,2181,90249,0.0001,2.4491302967071533
112.33,67.89,662,0.05,25660,1445184,2181,90261,0.0001,8.014827728271484
101.63,65.11,662,0.05,25664,1445400,2181,90275,0.0001,2.068032741546631
107.74,66.27,662,0.05,25668,1445776,2181,90298,0.0001,2.5464839935302734
109.42,66.96,662,0.05,25672,1446244,2181,90328,0.0001,0.0915757417678833
111.87,67.43,662,0.05,25676,1446484,2181,90343,0.0001,0.62693190574646
124.16,70.81,663,0.05,25680,1447012,2181,90376,0.0001,0.015537099912762642
129.37,72.06,663,0.05,25684,1447392,2181,90399,0.0001,5.592523097991943
130.55,72.25,663,0.05,25688,1447592,2181,90412,0.0001,2.427567720413208
133.07,72.79,663,0.05,25692,1447852,2181,90428,0.0001,0.011913190595805645
134.29,73.02,663,0.05,25696,1448052,2181,90441,0.0001,5.8415398597717285
133.39,73.11,663,0.05,25700,1448268,2181,90454,0.0001,2.521394729614258
133.39,73.11,664,0.05,25704,1448612,2181,90476,0.0001,0.4521602392196655
130.79,72.49,664,0.05,25708,1448812,2181,90488,0.0001,0.1462603509426117
131.34,73.04,664,0.05,25712,1449248,2181,90515,0.0001,2.4882874488830566
131.72,73.42,664,0.05,25716,1449544,2181,90534,0.0001,2.4639689922332764
127.54,72.21,664,0.05,25720,1449744,2181,90546,0.0001,3.1090643405914307
129.96,72.65,664,0.05,25724,1449944,2181,90559,0.0001,0.069521963596344
130.03,72.72,664,0.05,25728,1450268,2181,90579,0.0001,0.07739447802305222
124.05,71.69,664,0.05,25732,1450468,2181,90592,0.0001,3.1992788314819336
122.93,71.56,665,0.05,25736,1450772,2181,90611,0.0001,0.0072065782733261585
127.01,72.67,665,0.05,25740,1450996,2181,90625,0.0001,4.843711853027344
125.81,72.46,665,0.05,25744,1451196,2180,90637,0.0001,2.389289617538452
124.55,72.19,665,0.05,25748,1451408,2180,90650,0.0001,0.0013956346083432436
121.81,71.43,665,0.05,25752,1451648,2180,90665,0.0001,3.1166141033172607
119.12,70.72,665,0.05,25756,1451920,2180,90682,0.0001,1.9274449348449707
114.37,69.93,665,0.05,25760,1452196,2180,90700,0.0001,2.477776527404785
117.1,70.68,666,0.05,25764,1452548,2180,90722,0.0001,2.441287040710449
113.72,70.27,666,0.05,25768,1452748,2180,90734,0.0001,0.007457992061972618
113.44,69.99,666,0.05,25772,1453084,2180,90755,0.0001,0.005006321705877781
112.16,69.7,666,0.05,25776,1453300,2180,90769,0.0001,4.889663219451904
99.88,66.33,666,0.05,25780,1453524,2180,90783,0.0001,0.02282215841114521
96.13,65.55,666,0.05,25784,1453932,2180,90808,0.0001,0.01577761024236679
92.22,64.61,666,0.05,25788,1454156,2180,90822,0.0001,0.5038528442382812
97.48,65.91,667,0.05,25792,1454404,2180,90838,0.0001,4.902385234832764
96.26,65.68,667,0.05,25796,1454604,2180,90850,0.0001,6.065572738647461
96.04,65.46,667,0.05,25800,1454820,2180,90864,0.0001,5.508013725280762
93.33,64.73,667,0.05,25804,1455140,2180,90884,0.0001,0.023422494530677795
94.48,64.89,667,0.05,25808,1455416,2180,90901,0.0001,0.03733052685856819
94.51,64.92,667,0.05,25812,1455652,2180,90916,0.0001,0.02790495939552784
89.06,63.43,667,0.05,25816,1455852,2179,90928,0.0001,2.564077377319336
89.05,63.42,668,0.05,25820,1456208,2179,90950,0.0001,0.0046349880285561085
