train/entropy_loss,rollout/ep_len_mean,train/value_loss,train/n_updates,time/total_timesteps,train/policy_loss,train/explained_variance,time/fps,train/learning_rate,time/time_elapsed,rollout/ep_rew_mean,time/iterations
-0.012594345025718212,80.63,0.0014108062023296952,33599,672000,3.228576679248363e-05,0.8708924204111099,1078,0.0007,622,7.71,33600
-0.14210458099842072,76.5,5.269192695617676,33699,674000,-0.0004432580608408898,0.016223788261413574,1078,0.0007,624,7.189,33700
-0.16691182553768158,78.36,0.000390692992368713,33799,676000,-0.008874970488250256,0.9495929256081581,1078,0.0007,626,7.428999999999999,33800
-0.255529522895813,78.02,10.253963470458984,33899,678000,0.005340531002730131,0.0408669114112854,1078,0.0007,628,7.395,33900
-0.21306239068508148,84.4,0.03924846276640892,33999,680000,-0.0009213477605953813,0.2564791440963745,1078,0.0007,630,8.186,34000
-0.14387793838977814,83.22,0.002111344365403056,34099,682000,0.009918325580656528,-2.7745847702026367,1077,0.0007,632,8.032,34100
-0.10862282663583755,83.47,25.7332820892334,34199,684000,-0.00048086605966091156,0.04063570499420166,1077,0.0007,634,8.056999999999999,34200
-0.08572379499673843,78.49,0.0013077700277790427,34299,686000,0.0005522308638319373,0.8531647026538849,1077,0.0007,636,7.433,34300
-0.1686946451663971,76.06,0.0002692046109586954,34399,688000,0.0007825203356333077,0.9966545703355223,1077,0.0007,638,7.145000000000002,34400
-0.10935182869434357,76.06,0.01140257902443409,34499,690000,-0.014520108699798584,0.4895421862602234,1077,0.0007,640,7.172,34500
-0.052992094308137894,73.45,0.002180888084694743,34599,692000,-0.0052304076962172985,0.9706913474947214,1077,0.0007,642,6.8660000000000005,34600
-0.20102821290493011,78.45,0.0006577071035280824,34699,694000,0.0009389431215822697,0.9642542041838169,1076,0.0007,644,7.491999999999998,34700
-0.04942592605948448,80.32,0.00035262564779259264,34799,696000,-8.049076132010669e-05,0.9786366410553455,1076,0.0007,646,7.706,34800
-0.27126142382621765,83.36,17.289594650268555,34899,698000,-0.006328088231384754,-0.0035611391067504883,1076,0.0007,648,8.090999999999998,34900
-0.16540318727493286,85.21,20.533082962036133,34999,700000,-0.028054529801011086,0.0013478994369506836,1076,0.0007,650,8.302999999999999,35000
-0.06867999583482742,82.19,0.005466084461659193,35099,702000,-0.011188910342752934,0.9400331042706966,1076,0.0007,652,7.928999999999999,35100
-0.08209621161222458,81.34,0.004190580453723669,35199,704000,0.0034520847257226706,0.7404615879058838,1075,0.0007,654,7.853,35200
-0.05157700926065445,83.91,0.002377888886258006,35299,706000,0.0010311811929568648,0.2933499813079834,1075,0.0007,656,8.164,35300
-0.16550856828689575,80.48,0.006804486270993948,35399,708000,0.014519850723445415,-0.3122708797454834,1075,0.0007,658,7.731,35400
-0.07034958899021149,85.31,0.00026474054902791977,35499,710000,-3.545729487086646e-05,0.9892563857138157,1075,0.0007,660,8.349,35500
-0.032789330929517746,83.71,0.003780967788770795,35599,712000,0.0027569769881665707,0.04328066110610962,1075,0.0007,662,8.126000000000001,35600
-0.34467726945877075,81.16,2.2670139514957555e-05,35699,714000,-0.0007304477039724588,0.939424529671669,1075,0.0007,664,7.816999999999999,35700
-0.1502886861562729,84.09,0.10795130580663681,35799,716000,-0.003945756703615189,0.11713773012161255,1074,0.0007,666,8.191,35800
-0.1735394150018692,83.64,6.4366068840026855,35899,718000,0.014881076291203499,-0.011674642562866211,1074,0.0007,668,8.137,35900
-0.24740839004516602,86.0,0.025843000039458275,35999,720000,0.006655719131231308,0.04618191719055176,1074,0.0007,670,8.427,36000
-0.09451388567686081,90.99,24.01932716369629,36099,722000,-2.771601915359497,0.025256991386413574,1074,0.0007,672,9.025,36100
-0.29299411177635193,97.11,0.0010404596105217934,36199,724000,-0.005551578011363745,0.17412912845611572,1074,0.0007,674,9.771999999999998,36200
-0.1080990582704544,90.3,0.0008555515669286251,36299,726000,-0.0002611821983009577,0.32606494426727295,1074,0.0007,675,8.902000000000001,36300
-0.13487258553504944,86.88,0.0008057203376665711,36399,728000,0.001482908963225782,0.9922018200159073,1073,0.0007,677,8.47,36400
-0.13040278851985931,87.13,17.148590087890625,36499,730000,-0.0024224636144936085,0.043608784675598145,1073,0.0007,679,8.513,36500
