rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,time/fps,time/episodes,train/n_updates,train/learning_rate,train/loss
75.23,457,1055208,0.05,7.053000000000001,2308,18140,65888,0.0001,0.0014892637263983488
75.14,457,1055448,0.05,7.035000000000001,2308,18144,65903,0.0001,0.45563459396362305
73.47,457,1055764,0.05,6.8229999999999995,2308,18148,65923,0.0001,0.26880761981010437
73.2,457,1056060,0.05,6.787000000000001,2307,18152,65941,0.0001,0.4674699306488037
73.55,457,1056408,0.05,6.831,2307,18156,65963,0.0001,0.012036573141813278
73.61,457,1056632,0.05,6.837,2307,18160,65977,0.0001,0.005158427637070417
74.5,457,1056888,0.05,6.953,2307,18164,65993,0.0001,0.003782513551414013
74.62,458,1057200,0.05,6.964999999999999,2307,18168,66012,0.0001,0.24682961404323578
73.89,458,1057420,0.05,6.874,2307,18172,66026,0.0001,0.4345933496952057
72.8,458,1057620,0.05,6.7379999999999995,2307,18176,66039,0.0001,0.0015952810645103455
72.42,458,1057964,0.05,6.6819999999999995,2307,18180,66060,0.0001,0.002251486061140895
72.5,458,1058188,0.05,6.69,2307,18184,66074,0.0001,0.0009535956778563559
73.37,458,1058556,0.05,6.78,2307,18188,66097,0.0001,0.005538910161703825
73.07,458,1058756,0.05,6.7410000000000005,2307,18192,66110,0.0001,0.015232957899570465
72.4,459,1059232,0.05,6.656000000000001,2307,18196,66139,0.0001,0.0026746897492557764
72.0,459,1059440,0.05,6.6160000000000005,2307,18200,66152,0.0001,0.5397796630859375
71.76,459,1059692,0.05,6.583000000000001,2307,18204,66168,0.0001,0.0004904972156509757
71.66,459,1060028,0.05,6.5729999999999995,2307,18208,66189,0.0001,0.0018387394957244396
72.11,459,1060228,0.05,6.626999999999999,2307,18212,66202,0.0001,0.002201418625190854
73.0,459,1060740,0.05,6.734,2307,18216,66234,0.0001,0.5104320645332336
72.66,459,1060964,0.05,6.691,2307,18220,66248,0.0001,0.26345640420913696
71.43,459,1061196,0.05,6.531999999999998,2307,18224,66262,0.0001,0.0006440451834350824
71.4,460,1061512,0.05,6.529,2307,18228,66282,0.0001,0.0012749340385198593
71.46,460,1061728,0.05,6.525999999999998,2307,18232,66295,0.0001,0.005380657967180014
70.74,460,1061988,0.05,6.445,2307,18236,66312,0.0001,0.27854448556900024
70.21,460,1062312,0.05,6.382999999999999,2307,18240,66332,0.0001,0.2803007662296295
70.29,460,1062568,0.05,6.391,2307,18244,66348,0.0001,0.48049747943878174
70.57,460,1062768,0.05,6.428,2307,18248,66360,0.0001,0.002483657095581293
70.3,460,1063136,0.05,6.400999999999999,2307,18252,66383,0.0001,0.0031482300255447626
70.66,460,1063392,0.05,6.4460000000000015,2307,18256,66399,0.0001,0.0007776737911626697
70.08,461,1063736,0.05,6.379,2307,18260,66421,0.0001,0.0009560718317516148
70.84,461,1063996,0.05,6.473000000000001,2307,18264,66437,0.0001,0.0036076433025300503
70.36,461,1064356,0.05,6.4159999999999995,2307,18268,66460,0.0001,0.541668713092804
71.21,461,1064632,0.05,6.528,2307,18272,66477,0.0001,0.2616013288497925
72.44,461,1064860,0.05,6.678,2307,18276,66491,0.0001,0.2854517102241516
72.99,461,1065204,0.05,6.751000000000001,2307,18280,66513,0.0001,0.010767177678644657
72.52,461,1065484,0.05,6.728,2307,18284,66530,0.0001,0.25944292545318604
71.15,461,1065708,0.05,6.5550000000000015,2307,18288,66544,0.0001,0.02286493591964245
71.52,462,1065908,0.05,6.600999999999999,2307,18292,66557,0.0001,0.0019664245191961527
69.95,462,1066240,0.05,6.299999999999999,2307,18296,66577,0.0001,0.0026431300211697817
69.77,462,1066452,0.05,6.272999999999999,2307,18300,66591,0.0001,0.4774762690067291
69.21,462,1066684,0.05,6.199000000000001,2307,18304,66605,0.0001,0.000739734445232898
69.22,462,1066884,0.05,6.2,2307,18308,66618,0.0001,0.0019459008472040296
68.79,462,1067136,0.05,6.148,2307,18312,66633,0.0001,0.23887847363948822
67.49,462,1067488,0.05,5.981999999999999,2307,18316,66655,0.0001,0.25082865357398987
67.27,462,1067704,0.05,5.96,2306,18320,66669,0.0001,0.0022242453414946795
67.1,462,1067904,0.05,5.943,2306,18324,66681,0.0001,0.01573234610259533
66.9,463,1068128,0.05,5.922999999999999,2306,18328,66695,0.0001,0.2032935470342636
67.83,463,1068520,0.05,6.052,2306,18332,66720,0.0001,0.2696235179901123
68.03,463,1068888,0.05,6.071999999999999,2306,18336,66743,0.0001,0.5458528995513916
68.46,463,1069120,0.05,6.1240000000000006,2307,18340,66757,0.0001,0.22258910536766052
68.79,463,1069376,0.05,6.1659999999999995,2307,18344,66773,0.0001,0.276477575302124
68.54,463,1069752,0.05,6.149999999999999,2306,18348,66797,0.0001,0.00036793615436181426
69.6,463,1070004,0.05,6.274000000000001,2306,18352,66813,0.0001,0.002800727728754282
68.92,463,1070264,0.05,6.188,2306,18356,66829,0.0001,0.001787684392184019
68.62,464,1070508,0.05,6.149,2306,18360,66844,0.0001,0.21813088655471802
67.34,464,1070764,0.05,5.9849999999999985,2306,18364,66860,0.0001,0.016319524496793747
68.04,464,1071080,0.05,6.072999999999999,2306,18368,66880,0.0001,0.017712028697133064
67.55,464,1071280,0.05,6.015,2306,18372,66892,0.0001,0.0017303596250712872
66.77,464,1071700,0.05,5.928,2306,18376,66919,0.0001,0.2090289145708084
67.92,464,1072000,0.05,6.07,2306,18380,66937,0.0001,0.002353824209421873
68.13,464,1072252,0.05,6.090999999999999,2306,18384,66953,0.0001,0.004341432824730873
69.77,464,1072636,0.05,6.2909999999999995,2306,18388,66977,0.0001,0.005829542875289917
69.14,465,1072840,0.05,6.21,2306,18392,66990,0.0001,0.21580207347869873
70.17,465,1073240,0.05,6.456999999999999,2306,18396,67015,0.0001,0.02263718470931053
71.04,465,1073524,0.05,6.561999999999999,2306,18400,67033,0.0001,0.01576903648674488
71.69,465,1073760,0.05,6.636,2306,18404,67047,0.0001,0.008898118510842323
71.33,465,1074160,0.05,6.590999999999999,2306,18408,67072,0.0001,0.26788365840911865
72.3,465,1074368,0.05,6.714999999999999,2306,18412,67085,0.0001,0.001004489022307098
72.62,465,1074692,0.05,6.755999999999999,2306,18416,67106,0.0001,0.0010478597832843661
73.33,466,1075040,0.05,6.844999999999999,2306,18420,67127,0.0001,0.1771562695503235
73.77,466,1075240,0.05,6.897999999999999,2306,18424,67140,0.0001,0.005304515827447176
73.5,466,1075440,0.05,6.861999999999999,2306,18428,67152,0.0001,0.0024533604737371206
71.83,466,1075640,0.05,6.640999999999999,2306,18432,67165,0.0001,0.25384747982025146
71.15,466,1075960,0.05,6.555,2306,18436,67185,0.0001,0.0011896527139469981
72.26,466,1076292,0.05,6.6930000000000005,2306,18440,67206,0.0001,0.4920803904533386
71.38,466,1076492,0.05,6.587,2306,18444,67218,0.0001,0.009696567431092262
71.53,466,1076780,0.05,6.593,2306,18448,67236,0.0001,0.01566598005592823
70.16,467,1077124,0.05,6.428999999999999,2306,18452,67258,0.0001,0.016264019533991814
70.62,467,1077380,0.05,6.484,2306,18456,67274,0.0001,0.00042318314081057906
70.83,467,1077580,0.05,6.505000000000001,2306,18460,67286,0.0001,0.24405266344547272
70.51,467,1077892,0.05,6.4639999999999995,2306,18464,67306,0.0001,0.0003676951746456325
70.96,467,1078132,0.05,6.518000000000001,2306,18468,67321,0.0001,0.0008107478497549891
70.63,467,1078396,0.05,6.475999999999999,2306,18472,67337,0.0001,0.00245287106372416
70.39,467,1078632,0.05,6.433999999999998,2306,18476,67352,0.0001,0.03713168948888779
70.18,467,1078996,0.05,6.404,2306,18480,67375,0.0001,0.2216661125421524
70.16,467,1079208,0.05,6.401999999999999,2306,18484,67388,0.0001,0.2239864021539688
68.43,468,1079460,0.05,6.192999999999999,2306,18488,67404,0.0001,0.0008039168897084892
68.21,468,1079708,0.05,6.18,2306,18492,67419,0.0001,0.001135620172135532
68.16,468,1079976,0.05,6.1659999999999995,2306,18496,67436,0.0001,0.0032800687476992607
67.17,468,1080200,0.05,6.04,2306,18500,67450,0.0001,0.2292979210615158
67.15,468,1080548,0.05,6.037999999999999,2306,18504,67472,0.0001,0.23069404065608978
67.31,468,1080812,0.05,6.071999999999999,2306,18508,67488,0.0001,0.010316036641597748
66.52,468,1081044,0.05,5.974999999999999,2306,18512,67503,0.0001,0.0009703062241896987
65.96,468,1081288,0.05,5.901,2306,18516,67518,0.0001,0.25689050555229187
65.01,468,1081500,0.05,5.779,2306,18520,67531,0.0001,0.0011761425994336605
64.63,469,1081768,0.05,5.732,2306,18524,67548,0.0001,0.0006714704795740545
65.34,469,1081972,0.05,5.820999999999999,2306,18528,67561,0.0001,0.001037385081872344
65.73,469,1082324,0.05,5.869,2305,18532,67583,0.0001,0.20461291074752808
66.97,469,1082672,0.05,6.028999999999999,2305,18536,67604,0.0001,0.21908743679523468
65.82,469,1082948,0.05,5.887,2305,18540,67622,0.0001,0.46997877955436707
67.06,469,1083304,0.05,6.0379999999999985,2306,18544,67644,0.0001,0.01519558485597372
67.22,469,1083504,0.05,6.053999999999999,2305,18548,67656,0.0001,0.0025512834545224905
67.1,470,1083864,0.05,6.041999999999999,2305,18552,67679,0.0001,0.25103530287742615
67.3,470,1084088,0.05,6.061999999999999,2305,18556,67693,0.0001,0.0006574253784492612
67.27,470,1084396,0.05,6.044,2305,18560,67712,0.0001,0.18903475999832153
68.38,470,1084740,0.05,6.182,2305,18564,67734,0.0001,0.2755604088306427
67.74,470,1085040,0.05,6.1,2305,18568,67752,0.0001,0.4968075752258301
68.46,470,1085244,0.05,6.190000000000001,2305,18572,67765,0.0001,0.011686019599437714
68.36,470,1085444,0.05,6.179999999999999,2305,18576,67778,0.0001,0.007123225834220648
66.9,470,1085696,0.05,5.997999999999999,2305,18580,67793,0.0001,0.014812951907515526
67.67,470,1086028,0.05,6.092999999999998,2305,18584,67814,0.0001,0.2801913022994995
68.1,471,1086368,0.05,6.144999999999999,2305,18588,67835,0.0001,0.012732118368148804
68.87,471,1086692,0.05,6.231,2305,18592,67856,0.0001,0.21632826328277588
69.18,471,1086944,0.05,6.270999999999999,2305,18596,67871,0.0001,0.26955172419548035
70.12,471,1087180,0.05,6.3919999999999995,2305,18600,67886,0.0001,0.17457537353038788
70.04,471,1087668,0.05,6.3839999999999995,2305,18604,67917,0.0001,0.0012411929201334715
70.59,471,1087928,0.05,6.439,2305,18608,67933,0.0001,0.33997485041618347
70.72,471,1088128,0.05,6.461,2305,18612,67945,0.0001,0.005330813582986593
70.92,472,1088400,0.05,6.49,2305,18616,67962,0.0001,0.25778838992118835
70.99,472,1088616,0.05,6.496999999999999,2305,18620,67976,0.0001,0.021663997322320938
71.29,472,1088816,0.05,6.535999999999999,2305,18624,67988,0.0001,0.2697531580924988
71.12,472,1089100,0.05,6.519,2305,18628,68006,0.0001,0.0005936510860919952
70.72,472,1089300,0.05,6.47,2305,18632,68019,0.0001,0.004480063449591398
69.11,472,1089516,0.05,6.2639999999999985,2305,18636,68032,0.0001,0.014253582805395126
68.18,472,1089840,0.05,6.144,2305,18640,68052,0.0001,0.2817161977291107
69.34,472,1090140,0.05,6.296,2305,18644,68071,0.0001,0.2508438527584076
68.73,472,1090344,0.05,6.225999999999999,2305,18648,68084,0.0001,0.003360521048307419
68.75,473,1090588,0.05,6.228,2305,18652,68099,0.0001,0.016524599865078926
67.71,473,1090804,0.05,6.097,2305,18656,68113,0.0001,0.26571357250213623
67.69,473,1091156,0.05,6.1099999999999985,2305,18660,68135,0.0001,0.2582356333732605
67.34,473,1091384,0.05,6.024,2305,18664,68149,0.0001,0.48604273796081543
66.6,473,1091656,0.05,5.932,2305,18668,68166,0.0001,0.001827373169362545
66.44,473,1091856,0.05,5.906999999999999,2305,18672,68178,0.0001,0.005129361990839243
67.35,473,1092256,0.05,6.025,2305,18676,68203,0.0001,0.2576287090778351
68.24,473,1092496,0.05,6.140999999999999,2304,18680,68218,0.0001,0.01452152244746685
67.87,474,1092732,0.05,6.094999999999999,2304,18684,68233,0.0001,0.0067391227930784225
67.54,474,1093064,0.05,6.043999999999999,2304,18688,68254,0.0001,0.2698063552379608
66.64,474,1093336,0.05,5.935999999999999,2304,18692,68271,0.0001,0.2601040005683899
66.24,474,1093580,0.05,5.877999999999999,2304,18696,68286,0.0001,0.016148054972290993
65.95,474,1093852,0.05,5.849,2304,18700,68303,0.0001,0.0012113209813833237
65.7,474,1094052,0.05,5.824,2304,18704,68316,0.0001,0.0012928994838148355
64.98,474,1094288,0.05,5.734,2304,18708,68330,0.0001,0.2660938799381256
64.78,474,1094608,0.05,5.696000000000001,2304,18712,68350,0.0001,0.007636330556124449
64.96,475,1094808,0.05,5.722999999999998,2304,18716,68363,0.0001,0.16539554297924042
64.56,475,1095080,0.05,5.6739999999999995,2304,18720,68380,0.0001,0.017332833260297775
65.11,475,1095324,0.05,5.7379999999999995,2304,18724,68395,0.0001,0.7521777153015137
64.85,475,1095680,0.05,5.7029999999999985,2304,18728,68417,0.0001,0.5050004720687866
65.38,475,1095888,0.05,5.764999999999999,2304,18732,68430,0.0001,0.4468722939491272
65.71,475,1096160,0.05,5.816,2304,18736,68447,0.0001,0.0018207721877843142
67.08,475,1096432,0.05,5.988999999999999,2304,18740,68464,0.0001,0.001558544929139316
65.19,475,1096680,0.05,5.754999999999999,2304,18744,68480,0.0001,0.25908711552619934
65.0,475,1096916,0.05,5.726999999999999,2304,18748,68495,0.0001,0.26807132363319397
66.91,476,1097296,0.05,5.972,2304,18752,68518,0.0001,0.0015911662485450506
66.67,476,1097496,0.05,5.9479999999999995,2304,18756,68531,0.0001,0.46438875794410706
66.83,476,1097740,0.05,5.973000000000001,2304,18760,68546,0.0001,0.0035157441161572933
66.41,476,1097944,0.05,5.9639999999999995,2304,18764,68559,0.0001,0.27378469705581665
66.28,476,1098344,0.05,5.950999999999999,2304,18768,68584,0.0001,0.0009717708453536034
66.77,476,1098544,0.05,6.0089999999999995,2304,18772,68596,0.0001,0.022555621340870857
66.04,476,1098748,0.05,5.917999999999999,2304,18776,68609,0.0001,0.2403872311115265
64.86,476,1099072,0.05,5.7639999999999985,2304,18780,68629,0.0001,0.0003573270805645734
64.84,477,1099332,0.05,5.762,2304,18784,68646,0.0001,0.21048785746097565
65.02,477,1099576,0.05,5.788999999999999,2304,18788,68661,0.0001,0.2341626137495041
65.86,477,1099832,0.05,5.890999999999999,2304,18792,68677,0.0001,0.008256426081061363
65.86,477,1100088,0.05,5.890999999999999,2304,18796,68693,0.0001,0.0004147145082242787
64.75,477,1100352,0.05,5.752999999999998,2304,18800,68709,0.0001,0.013607730157673359
65.99,477,1100696,0.05,5.9129999999999985,2304,18804,68731,0.0001,0.0012809522449970245
65.6,477,1100896,0.05,5.864999999999998,2303,18808,68743,0.0001,0.01386277750134468
65.63,477,1101116,0.05,5.8679999999999986,2303,18812,68757,0.0001,0.16096298396587372
65.13,478,1101324,0.05,5.799999999999999,2303,18816,68770,0.0001,0.001989163924008608
65.25,478,1101616,0.05,5.820999999999999,2303,18820,68788,0.0001,0.0011398736387491226
65.17,478,1101844,0.05,5.813,2303,18824,68803,0.0001,0.27290916442871094
64.97,478,1102072,0.05,5.783999999999999,2303,18828,68817,0.0001,0.0033039217814803123
64.88,478,1102328,0.05,5.774999999999999,2303,18832,68833,0.0001,0.004829774145036936
65.4,478,1102624,0.05,5.836000000000001,2303,18836,68851,0.0001,0.2705831527709961
64.16,478,1102824,0.05,5.675999999999999,2303,18840,68864,0.0001,0.0006185921374708414
64.16,478,1103156,0.05,5.675999999999999,2303,18844,68885,0.0001,0.008929593488574028
66.0,479,1103544,0.05,5.914,2303,18848,68909,0.0001,0.30115824937820435
64.41,479,1103820,0.05,5.709999999999999,2303,18852,68926,0.0001,0.49923473596572876
66.65,479,1104276,0.05,5.9879999999999995,2303,18856,68955,0.0001,0.22548168897628784
67.76,479,1104544,0.05,6.126,2303,18860,68971,0.0001,0.002145922277122736
68.96,479,1104940,0.05,6.273,2303,18864,68996,0.0001,0.0010944126406684518
69.05,479,1105168,0.05,6.281999999999999,2303,18868,69010,0.0001,0.23232373595237732
67.96,479,1105368,0.05,6.145999999999999,2303,18872,69023,0.0001,0.0014483731938526034
67.71,479,1105576,0.05,6.112,2303,18876,69036,0.0001,0.013161437585949898
67.75,480,1105852,0.05,6.125,2303,18880,69053,0.0001,0.0006705722771584988
69.37,480,1106260,0.05,6.323,2303,18884,69079,0.0001,0.010940670035779476
70.08,480,1106532,0.05,6.421,2303,18888,69096,0.0001,0.5171011686325073
69.41,480,1106804,0.05,6.345,2303,18892,69113,0.0001,0.21609945595264435
68.87,480,1107056,0.05,6.291000000000001,2303,18896,69128,0.0001,0.004230180289596319
69.09,480,1107288,0.05,6.322,2303,18900,69143,0.0001,0.0005408406723290682
69.21,480,1107700,0.05,6.325,2303,18904,69169,0.0001,0.19122503697872162
70.03,480,1107900,0.05,6.424999999999998,2303,18908,69181,0.0001,0.014962857589125633
69.93,481,1108120,0.05,6.393999999999998,2303,18912,69195,0.0001,0.001737198675982654
70.12,481,1108376,0.05,6.422,2303,18916,69211,0.0001,0.2695173919200897
70.48,481,1108576,0.05,6.458000000000001,2303,18920,69223,0.0001,0.024321291595697403
70.85,481,1109064,0.05,6.504,2303,18924,69254,0.0001,0.004439331591129303
71.54,481,1109288,0.05,6.591,2303,18928,69268,0.0001,0.0032709138467907906
71.76,481,1109496,0.05,6.621999999999999,2303,18932,69281,0.0001,0.19476263225078583
71.18,481,1109756,0.05,6.546,2303,18936,69297,0.0001,0.023081153631210327
71.45,481,1109956,0.05,6.581999999999999,2303,18940,69310,0.0001,0.03556789457798004
71.04,482,1110156,0.05,6.523000000000001,2303,18944,69322,0.0001,0.00230291485786438
69.71,482,1110488,0.05,6.354000000000001,2303,18948,69343,0.0001,0.827009916305542
69.99,482,1110736,0.05,6.382,2303,18952,69358,0.0001,0.0008522438001818955
68.55,482,1111064,0.05,6.202000000000001,2303,18956,69379,0.0001,0.006201994139701128
67.77,482,1111280,0.05,6.0969999999999995,2303,18960,69392,0.0001,0.0013698602560907602
66.21,482,1111480,0.05,5.914,2302,18964,69405,0.0001,0.0011506477603688836
67.29,482,1111900,0.05,6.0489999999999995,2302,18968,69431,0.0001,0.26514047384262085
68.41,482,1112276,0.05,6.187999999999999,2302,18972,69455,0.0001,0.2502298355102539
69.33,483,1112564,0.05,6.3069999999999995,2302,18976,69473,0.0001,0.2539675831794739
70.06,483,1112824,0.05,6.3889999999999985,2302,18980,69489,0.0001,0.26964154839515686
68.64,483,1113100,0.05,6.22,2302,18984,69506,0.0001,0.27063384652137756
67.85,483,1113300,0.05,6.105,2302,18988,69519,0.0001,0.2705986499786377
67.48,483,1113524,0.05,6.05,2302,18992,69533,0.0001,0.002485961653292179
67.88,483,1113772,0.05,6.099000000000001,2302,18996,69548,0.0001,0.013214067555963993
68.11,483,1114008,0.05,6.113,2302,19000,69563,0.0001,0.20706379413604736
66.72,483,1114328,0.05,5.946999999999999,2302,19004,69583,0.0001,0.2919054627418518
66.85,484,1114576,0.05,5.978,2302,19008,69598,0.0001,0.0047769732773303986
67.38,484,1114828,0.05,6.07,2302,19012,69614,0.0001,0.00511633837595582
67.13,484,1115204,0.05,5.999999999999999,2302,19016,69638,0.0001,0.0007188700838014483
67.58,484,1115468,0.05,6.063,2302,19020,69654,0.0001,0.1889490783214569
67.95,484,1115716,0.05,6.109,2302,19024,69670,0.0001,0.00034209800651296973
67.22,484,1115928,0.05,6.018,2302,19028,69683,0.0001,0.0005156719125807285
67.1,484,1116272,0.05,6.006,2302,19032,69704,0.0001,0.0029350528493523598
67.15,484,1116472,0.05,6.010999999999999,2302,19036,69717,0.0001,0.0007962244562804699
67.27,485,1116792,0.05,6.032,2302,19040,69737,0.0001,0.26621174812316895
68.3,485,1116992,0.05,6.1259999999999994,2302,19044,69749,0.0001,0.0033943739254027605
68.27,485,1117296,0.05,6.122999999999998,2302,19048,69768,0.0001,0.2622572183609009
69.88,485,1118032,0.05,6.329,2302,19052,69814,0.0001,0.0015011108480393887
70.92,485,1118328,0.05,6.468999999999999,2302,19056,69833,0.0001,0.2580570578575134
73.61,485,1118860,0.05,6.800999999999999,2302,19060,69866,0.0001,0.01741635799407959
75.05,486,1119060,0.05,6.9719999999999995,2302,19064,69879,0.0001,0.34476661682128906
74.3,486,1119452,0.05,6.879,2302,19068,69903,0.0001,0.0017073091585189104
74.53,486,1119664,0.05,6.9110000000000005,2302,19072,69916,0.0001,0.19806456565856934
73.7,486,1119932,0.05,6.809999999999999,2302,19076,69933,0.0001,0.001449051545932889
74.34,486,1120208,0.05,6.8919999999999995,2302,19080,69950,0.0001,0.0015527181094512343
74.23,486,1120476,0.05,6.881,2302,19084,69967,0.0001,0.0081040533259511
74.1,486,1120712,0.05,6.868,2302,19088,69982,0.0001,0.008519362658262253
74.55,486,1120912,0.05,6.922000000000001,2302,19092,69994,0.0001,0.0015631590504199266
74.5,487,1121172,0.05,6.917000000000001,2302,19096,70011,0.0001,0.006684878375381231
74.73,487,1121516,0.05,6.949,2302,19100,70032,0.0001,0.25335195660591125
75.59,487,1121860,0.05,7.053000000000001,2302,19104,70054,0.0001,0.025342650711536407
74.96,487,1122072,0.05,6.962999999999999,2302,19108,70067,0.0001,0.003011547029018402
74.37,487,1122340,0.05,6.894999999999999,2302,19112,70084,0.0001,0.22813846170902252
74.53,487,1122540,0.05,6.946999999999999,2301,19116,70096,0.0001,0.001295049674808979
74.05,487,1122892,0.05,6.8900000000000015,2301,19120,70118,0.0001,0.0025302499998360872
73.79,487,1123112,0.05,6.863999999999999,2301,19124,70132,0.0001,0.006249767262488604
74.21,488,1123328,0.05,6.9239999999999995,2301,19128,70145,0.0001,0.003072729567065835
74.08,488,1123872,0.05,6.901999999999999,2301,19132,70179,0.0001,0.0008644739864394069
76.07,488,1124072,0.05,7.155,2301,19136,70192,0.0001,0.013942522928118706
76.21,488,1124304,0.05,7.178000000000001,2301,19140,70206,0.0001,0.26601430773735046
75.92,488,1124640,0.05,7.175999999999999,2301,19144,70227,0.0001,0.3060893416404724
75.82,488,1124920,0.05,7.142,2301,19148,70245,0.0001,0.2094019204378128
74.89,488,1125264,0.05,7.022,2301,19152,70266,0.0001,0.0025658030062913895
76.04,489,1125672,0.05,7.164,2301,19156,70292,0.0001,0.025488056242465973
72.53,489,1125872,0.05,6.731999999999999,2301,19160,70304,0.0001,0.012151911854743958
71.54,489,1126140,0.05,6.614999999999998,2301,19164,70321,0.0001,0.20502673089504242
71.52,489,1126464,0.05,6.6129999999999995,2301,19168,70341,0.0001,0.26502159237861633
70.41,489,1126736,0.05,6.483999999999998,2301,19172,70358,0.0001,0.001789421308785677
71.91,489,1127040,0.05,6.669999999999999,2301,19176,70377,0.0001,0.0009521892061457038
72.37,489,1127508,0.05,6.725,2301,19180,70407,0.0001,0.0016230745241045952
72.78,490,1127776,0.05,6.775,2301,19184,70423,0.0001,0.24720822274684906
72.62,490,1128068,0.05,6.7589999999999995,2301,19188,70442,0.0001,0.0011038101511076093
74.08,490,1128424,0.05,6.941000000000002,2301,19192,70464,0.0001,0.0009910301305353642
74.31,490,1128664,0.05,6.963999999999999,2301,19196,70479,0.0001,0.021288927644491196
73.76,490,1128900,0.05,6.899999999999999,2301,19200,70494,0.0001,0.0006144606741145253
73.43,490,1129244,0.05,6.858,2301,19204,70515,0.0001,0.22622978687286377
73.51,490,1129444,0.05,6.865999999999999,2301,19208,70528,0.0001,0.0018498672870919108
73.28,490,1129652,0.05,6.824999999999999,2301,19212,70541,0.0001,0.005046687088906765
73.84,490,1129972,0.05,6.9079999999999995,2301,19216,70561,0.0001,0.2760894298553467
73.59,491,1130172,0.05,6.882999999999999,2301,19220,70573,0.0001,0.015939965844154358
72.67,491,1130372,0.05,6.763999999999999,2301,19224,70586,0.0001,0.001517360913567245
72.23,491,1130600,0.05,6.702000000000001,2301,19228,70600,0.0001,0.0023578088730573654
72.17,491,1130800,0.05,6.695999999999999,2301,19232,70612,0.0001,0.496223509311676
70.2,491,1131092,0.05,6.445,2301,19236,70631,0.0001,0.010798642411828041
69.53,491,1131316,0.05,6.351,2301,19240,70645,0.0001,0.0015541010070592165
68.84,491,1131540,0.05,6.263999999999999,2301,19244,70659,0.0001,0.0033498378470540047
69.19,491,1131740,0.05,6.332000000000001,2301,19248,70671,0.0001,0.02951487898826599
68.13,491,1131988,0.05,6.207999999999999,2301,19252,70687,0.0001,0.0013244629371911287
65.63,492,1132284,0.05,5.895000000000001,2301,19256,70705,0.0001,0.24966886639595032
65.89,492,1132532,0.05,5.929999999999999,2301,19260,70721,0.0001,0.303415983915329
66.21,492,1132900,0.05,5.970999999999999,2301,19264,70744,0.0001,0.22304634749889374
66.96,492,1133124,0.05,6.0729999999999995,2301,19268,70758,0.0001,0.0005666520446538925
67.19,492,1133468,0.05,6.096,2301,19272,70779,0.0001,0.015801532194018364
66.13,492,1133728,0.05,5.954000000000001,2301,19276,70795,0.0001,0.005478125065565109
64.61,492,1133936,0.05,5.765999999999999,2300,19280,70808,0.0001,0.0005521123530343175
64.99,493,1134340,0.05,5.8309999999999995,2300,19284,70834,0.0001,0.24938984215259552
66.22,493,1134544,0.05,5.990000000000001,2300,19288,70846,0.0001,0.26818597316741943
65.25,493,1134952,0.05,5.875,2300,19292,70872,0.0001,0.0012460420839488506
64.64,493,1135152,0.05,5.757000000000001,2300,19296,70884,0.0001,0.27424949407577515
64.93,493,1135496,0.05,5.785999999999998,2300,19300,70906,0.0001,0.28435197472572327
65.15,493,1135696,0.05,5.816999999999998,2300,19304,70918,0.0001,0.02900933101773262
65.69,493,1136092,0.05,5.888999999999999,2300,19308,70943,0.0001,0.02945243939757347
66.67,493,1136372,0.05,6.0139999999999985,2300,19312,70961,0.0001,0.17697873711585999
66.35,494,1136732,0.05,5.8919999999999995,2300,19316,70983,0.0001,0.4337844252586365
67.34,494,1136992,0.05,6.0,2300,19320,70999,0.0001,0.013840765692293644
68.31,494,1137212,0.05,6.124,2300,19324,71013,0.0001,0.2639378309249878
68.69,494,1137460,0.05,6.170999999999999,2300,19328,71029,0.0001,0.0006129011744633317
69.24,494,1137720,0.05,6.244,2300,19332,71045,0.0001,0.0020277234725654125
69.22,494,1138004,0.05,6.241999999999998,2300,19336,71063,0.0001,0.00187655386980623
70.14,494,1138348,0.05,6.360999999999999,2300,19340,71084,0.0001,0.0016396493883803487
70.64,494,1138568,0.05,6.428999999999999,2300,19344,71098,0.0001,0.07074261456727982
70.4,495,1138844,0.05,6.396000000000002,2300,19348,71115,0.0001,0.002518503461033106
70.88,495,1139092,0.05,6.453,2300,19352,71131,0.0001,0.5104306936264038
70.84,495,1139420,0.05,6.44,2300,19356,71151,0.0001,0.004535146988928318
71.33,495,1139632,0.05,6.498000000000002,2300,19360,71164,0.0001,0.24802476167678833
70.55,495,1139832,0.05,6.393,2300,19364,71177,0.0001,0.19741901755332947
69.71,495,1140168,0.05,6.281999999999999,2300,19368,71198,0.0001,0.2681993544101715
69.49,495,1140380,0.05,6.251,2300,19372,71211,0.0001,0.0004636434023268521
69.56,495,1140580,0.05,6.2669999999999995,2300,19376,71224,0.0001,0.004061397165060043
69.51,495,1140924,0.05,6.262,2300,19380,71245,0.0001,0.0031410716474056244
68.99,496,1141260,0.05,6.192,2300,19384,71266,0.0001,0.2824786901473999
68.45,496,1141484,0.05,6.12,2300,19388,71280,0.0001,0.2638237774372101
68.36,496,1141804,0.05,6.101999999999999,2300,19392,71300,0.0001,0.0009864470921456814
68.89,496,1142112,0.05,6.178999999999999,2299,19396,71319,0.0001,0.019966591149568558
69.51,496,1142336,0.05,6.2589999999999995,2299,19400,71333,0.0001,0.2240845412015915
