rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,train/n_updates,train/value_loss,train/explained_variance,train/loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/clip_range
312.82,959,124.83,1561,982016,628,9580,603.6441668510437,0.8489016443490982,287.18115234375,0.0078125,-0.056225933809764685,0.0004089941969141364,0.0003,0.00016162501,0.2
322.37,960,127.45,1563,983040,628,9590,598.3828483581543,0.808446079492569,205.27322387695312,0.00791015625,-0.0531291519117076,-0.0007757608313113451,0.0003,0.00045491286,0.2
316.84,961,125.88,1565,984064,628,9600,1035.7849987030029,0.6789759993553162,477.9837341308594,0.004296875,-0.048192667978582904,-0.0018352032464463263,0.0003,0.00049911597,0.2
338.57,962,131.77,1566,985088,628,9610,770.2924816131592,0.7932015359401703,193.3804473876953,0.01123046875,-0.05463266971055418,-0.000445312971714884,0.0003,0.00036802096,0.2
343.71,963,132.95,1568,986112,628,9620,625.3718346595764,0.8115272223949432,327.95001220703125,0.002734375,-0.05280229384079575,0.0001265890954528004,0.0003,0.0001461863,0.2
349.16,964,134.44,1570,987136,628,9630,900.9155115127563,0.7356548011302948,391.9716796875,0.01201171875,-0.050003107886004726,-0.0008611454104539007,0.0003,0.001040218,0.2
351.77,965,135.07,1571,988160,628,9640,1096.1726169586182,0.677596241235733,317.9900207519531,0.0083984375,-0.05697320708422922,0.0006691712769679725,0.0003,0.00018073941,0.2
351.19,966,134.49,1573,989184,628,9650,531.441091632843,0.8517493605613708,483.1587219238281,0.00625,-0.051497089175973086,-0.000260541625902988,0.0003,0.0012072079,0.2
339.15,967,131.36,1574,990208,628,9660,610.0674207687377,0.8685954660177231,303.4482727050781,0.01669921875,-0.047072352084796876,-0.0002519334200769663,0.0003,0.0005632533,0.2
336.32,968,130.51,1576,991232,628,9670,735.8427422523498,0.795679360628128,153.99819946289062,0.02587890625,-0.05027433046634542,-0.0007572952803457156,0.0003,0.00019128199,0.2
333.0,969,129.17,1578,992256,628,9680,788.1641235351562,0.7137883305549622,728.0443115234375,0.0087890625,-0.05511720083304681,-0.0016743276035413146,0.0003,0.0009393833,0.2
323.83,970,126.93,1580,993280,628,9690,963.6506175994873,0.588827908039093,627.0307006835938,0.01689453125,-0.04929588985978626,-0.002023164991987869,0.0003,0.0008807987,0.2
327.78,971,127.91,1582,994304,628,9700,926.8774320602417,0.6374908685684204,441.7403259277344,0.01220703125,-0.05037881875177845,-0.0017386779421940447,0.0003,0.0006741856,0.2
316.79,972,124.84,1584,995328,628,9710,518.2024941444397,0.7564231008291245,374.172119140625,0.0095703125,-0.051937368838116525,-0.0005053026077803224,0.0003,0.00074281223,0.2
315.08,973,124.12,1585,996352,628,9720,1049.4656679153443,0.6841824352741241,654.556884765625,0.00595703125,-0.0505465880734846,-0.00023171228822320699,0.0003,0.00056074373,0.2
305.33,974,121.3,1587,997376,628,9730,650.7533536911011,0.7816993743181229,184.98387145996094,0.009375,-0.051269898598548025,-0.0003801415907219052,0.0003,0.00068484177,0.2
308.35,975,122.34,1589,998400,628,9740,653.9287873268128,0.7658773362636566,317.04791259765625,0.01298828125,-0.05787452782969922,-0.00014958553656470032,0.0003,0.0011070599,0.2
301.41,976,120.35,1590,999424,628,9750,461.41597242355346,0.8415971249341965,385.13226318359375,0.008203125,-0.053367903013713656,0.0005964258802123368,0.0003,0.0012056599,0.2
304.32,977,121.28,1592,1000448,628,9760,1127.1015369415284,0.7157362103462219,511.9944152832031,0.0076171875,-0.058922105620149524,7.220725528895855e-05,0.0003,0.000842904,0.2
299.12,978,120.04,1594,1001472,627,9770,333.2110216140747,0.8704782277345657,94.74656677246094,0.01064453125,-0.05141451768577099,-0.0005800489394459874,0.0003,0.00033811177,0.2
304.46,979,121.42,1596,1002496,627,9780,766.3657445907593,0.7789818942546844,564.0877075195312,0.0111328125,-0.05181474298588,-0.0011622022604569793,0.0003,0.0010032214,0.2
302.67,980,120.62,1598,1003520,627,9790,862.3500413894653,0.7548524737358093,268.7168884277344,0.0087890625,-0.05314127112505958,-0.00024532531970180573,0.0003,0.00146319,0.2
301.55,981,120.49,1600,1004544,627,9800,423.2238528251648,0.8518859893083572,210.13882446289062,0.012109375,-0.052048165153246374,-7.595352944917977e-05,0.0003,0.0009645197,0.2
326.37,982,127.49,1602,1005568,627,9810,891.0666206359863,0.7123095095157623,222.52267456054688,0.00595703125,-0.051411068058223465,-0.00011094874353148043,0.0003,9.8513585e-05,0.2
314.08,983,124.11,1604,1006592,627,9820,919.745943069458,0.7707540690898895,529.780029296875,0.02099609375,-0.060630831198068336,-0.0007774593075737357,0.0003,0.0014314828,0.2
325.08,984,127.19,1606,1007616,627,9830,1111.2834182739257,0.6423329412937164,225.6314697265625,0.02568359375,-0.06314857477846089,-0.003668966772966087,0.0003,0.0012851185,0.2
321.52,985,126.6,1607,1008640,627,9840,1112.461952972412,0.6267114877700806,382.6432800292969,0.0220703125,-0.05996245418209582,-0.0008617900777608157,0.0003,0.004373134,0.2
315.32,986,125.35,1609,1009664,627,9850,1135.4223621368408,0.7195367813110352,878.745849609375,0.0169921875,-0.05598059333860874,-0.0026405928714666516,0.0003,0.00068790687,0.2
314.07,987,125.09,1611,1010688,627,9860,489.94563608169557,0.884072795510292,135.05625915527344,0.01484375,-0.052465008303988724,-0.0005288320244289935,0.0003,0.00119945,0.2
311.27,988,124.27,1613,1011712,627,9870,1095.5330585479737,0.7156983017921448,155.5209503173828,0.00908203125,-0.05284472692292184,-0.0006399384117685258,0.0003,0.0005886165,0.2
304.04,989,121.99,1614,1012736,627,9880,1086.3697072982789,0.6186254322528839,375.1961669921875,0.00869140625,-0.054311594476166646,-0.0015779866254888475,0.0003,0.0011423912,0.2
310.03,990,124.02,1616,1013760,627,9890,503.60673837661744,0.8167805820703506,172.1458740234375,0.00546875,-0.0629945476539433,0.0005436360603198409,0.0003,0.0005463428,0.2
311.27,991,124.27,1618,1014784,627,9900,694.9173265457154,0.7505171746015549,166.3707733154297,0.018359375,-0.053450729575706644,-0.00135069569805637,0.0003,0.0014927634,0.2
314.35,992,125.37,1620,1015808,627,9910,751.5591291427612,0.8070648461580276,342.78839111328125,0.00615234375,-0.05343969053355977,-0.00013776724808849393,0.0003,0.00020607028,0.2
294.14,993,120.01,1621,1016832,626,9920,751.7071924209595,0.815922200679779,388.1251220703125,0.02099609375,-0.0592557649128139,-0.0011513269040733577,0.0003,0.0028508483,0.2
293.08,994,119.94,1623,1017856,626,9930,1253.1061811447144,0.6703889966011047,482.6451416015625,0.0162109375,-0.051126693235710265,-0.0013520940439775587,0.0003,0.0012611838,0.2
305.51,995,123.46,1625,1018880,626,9940,961.1907320022583,0.6951230764389038,299.8616638183594,0.014453125,-0.05453492645174265,0.0009539398655761033,0.0003,0.0007779415,0.2
300.44,996,122.35,1626,1019904,626,9950,925.9250608444214,0.722298264503479,765.8997802734375,0.0162109375,-0.057782504218630494,-0.0009494734171312302,0.0003,0.0023688287,0.2
302.97,997,122.9,1628,1020928,626,9960,874.3027704238891,0.786292165517807,273.3344421386719,0.00771484375,-0.056490483542438595,0.00013863659696653486,0.0003,0.00047850245,0.2
297.54,998,121.43,1630,1021952,626,9970,545.7625702857971,0.8353260904550552,130.73117065429688,0.009765625,-0.05630480434629135,8.701393380761147e-05,0.0003,0.00091347034,0.2
300.53,999,122.44,1632,1022976,626,9980,361.92996163368224,0.8928057998418808,259.2262878417969,0.03857421875,-0.06130544010084123,0.0005831742164446041,0.0003,0.012396478,0.2
314.4,1000,126.41,1633,1024000,626,9990,550.2965999603272,0.8436231017112732,272.4036560058594,0.00634765625,-0.05579005962936208,-0.00027142666513100264,0.0003,0.0009471568,0.2
307.62,1001,124.58,1635,1025024,626,10000,633.2062321662903,0.8203282356262207,273.6816711425781,0.015234375,-0.05867787026218139,-0.0016928608529269695,0.0003,0.0015338247,0.2
314.37,1002,126.38,1637,1026048,626,10010,762.8731992721557,0.7830296158790588,636.3121948242188,0.01396484375,-0.056989564961986615,-0.0004681656253524125,0.0003,0.0010239216,0.2
312.74,1003,125.74,1639,1027072,626,10020,577.4830437660218,0.8352156728506088,306.8964538574219,0.01083984375,-0.05415297447470948,-0.0007597095740493387,0.0003,0.0009140412,0.2
316.39,1004,126.42,1640,1028096,626,10030,1146.0652809143066,0.6253274083137512,606.7156982421875,0.00693359375,-0.05425823911209591,-5.266780499368906e-06,0.0003,0.00044539414,0.2
331.76,1005,130.9,1642,1029120,626,10040,1022.0552030563355,0.5549279749393463,277.3204040527344,0.01650390625,-0.06014077020809054,-0.0008808883198071271,0.0003,0.0011436932,0.2
341.11,1006,133.32,1644,1030144,626,10050,1088.415325164795,0.5517065227031708,646.193603515625,0.00390625,-0.05119118593283929,-0.00013337573036551476,0.0003,0.00016524771,0.2
339.32,1007,132.52,1645,1031168,626,10060,1280.6173547744752,0.6881572008132935,736.7138671875,0.00322265625,-0.055688376084435734,5.150932702235878e-06,0.0003,0.000369141,0.2
328.1,1008,129.22,1648,1032192,626,10070,998.3817541122437,0.7161608338356018,309.9546813964844,0.019140625,-0.050783841725206,-0.0008640349173219874,0.0003,0.0019126118,0.2
325.15,1009,128.25,1649,1033216,626,10080,1016.8905990600585,0.7143049836158752,176.90576171875,0.00654296875,-0.05517869924660772,6.79617514833808e-05,0.0003,0.0006893601,0.2
321.27,1010,127.34,1651,1034240,626,10090,436.808456325531,0.8303477764129639,304.9123229980469,0.0232421875,-0.05285005576442927,-0.002079069486353546,0.0003,0.005330219,0.2
333.08,1011,130.24,1653,1035264,626,10100,913.841930770874,0.6372253596782684,512.9740600585938,0.019140625,-0.05081074569607154,-0.001748819916974753,0.0003,0.0010540592,0.2
329.95,1012,129.09,1654,1036288,626,10110,1001.749421787262,0.6402080357074738,447.447265625,0.021484375,-0.06110966283595189,-0.0017245018389075994,0.0003,0.00036023126,0.2
327.72,1013,127.85,1656,1037312,626,10120,881.1031829833985,0.7632631659507751,340.9185485839844,0.00517578125,-0.06057749119354412,-1.8243497470393778e-05,0.0003,0.00037861525,0.2
335.81,1014,130.0,1658,1038336,626,10130,875.56882686615,0.7258189916610718,173.66943359375,0.02744140625,-0.06497305025113746,-0.003895670478232205,0.0003,0.0014492807,0.2
330.79,1015,128.94,1659,1039360,626,10140,627.4665835380554,0.6730024218559265,217.3377685546875,0.01982421875,-0.058729491767007855,0.00027779292722698303,0.0003,0.0011533581,0.2
329.87,1016,129.01,1661,1040384,626,10150,722.6331932067872,0.7955366671085358,164.68341064453125,0.00498046875,-0.057591226691147315,0.00026664066244848074,0.0003,1.9545987e-05,0.2
320.32,1017,126.39,1663,1041408,626,10160,680.0870531082153,0.7784638106822968,410.22467041015625,0.0109375,-0.05621929500484839,-0.00020791584393009543,0.0003,0.0007575428,0.2
312.22,1018,124.23,1665,1042432,625,10170,517.4130698204041,0.8048507422208786,288.41461181640625,0.0115234375,-0.05485750122461468,0.00027456044335849583,0.0003,0.0018357356,0.2
301.0,1019,120.93,1667,1043456,625,10180,694.5628654479981,0.8013767898082733,398.7493591308594,0.01552734375,-0.060614167246967554,-0.0009786407346837223,0.0003,0.0020147916,0.2
314.02,1020,125.04,1669,1044480,625,10190,858.2809301376343,0.7539347857236862,357.9822692871094,0.0119140625,-0.06083941519027576,0.00011625389452092349,0.0003,0.0007999949,0.2
322.38,1021,127.46,1671,1045504,625,10200,1225.3762521743774,0.6515790224075317,603.650390625,0.0091796875,-0.0664001957513392,-0.0004343858192441985,0.0003,0.0010871561,0.2
320.87,1022,126.94,1672,1046528,625,10210,436.7522706031799,0.8737877756357193,182.0318603515625,0.018359375,-0.054151978122536096,-0.0020457173319300636,0.0003,0.002387564,0.2
315.69,1023,125.72,1674,1047552,625,10220,316.32198162078856,0.8699391633272171,99.33610534667969,0.016796875,-0.05554838676471263,-0.0019337645615451037,0.0003,0.001614959,0.2
318.4,1024,126.45,1675,1048576,625,10230,893.0000076293945,0.7245090007781982,440.85650634765625,0.01396484375,-0.0583900987112429,0.000564649046282284,0.0003,0.0004159962,0.2
318.33,1025,126.38,1677,1049600,625,10240,577.971623802185,0.8067673146724701,200.67906188964844,0.0060546875,-0.0530629524087999,8.002363319974393e-05,0.0003,0.00062874216,0.2
321.16,1026,127.23,1679,1050624,625,10250,961.2648445129395,0.6808190643787384,471.2336120605469,0.013671875,-0.05334850453073159,0.0004477788752410561,0.0003,0.00058317604,0.2
316.9,1027,125.94,1681,1051648,625,10260,896.2890607833863,0.6889306306838989,350.5501403808594,0.01943359375,-0.0629469602019526,-0.0026353010733146222,0.0003,0.0004815865,0.2
326.16,1028,128.27,1682,1052672,625,10270,1126.7712879180908,0.6901957988739014,349.02593994140625,0.01240234375,-0.05718387231463566,-0.0004024679132271558,0.0003,0.00068057387,0.2
322.17,1029,127.25,1684,1053696,625,10280,1010.4672529220582,0.6973945796489716,298.2696533203125,0.00888671875,-0.057110888283932584,0.000909258401952684,0.0003,0.00076812657,0.2
324.63,1030,127.73,1686,1054720,625,10290,860.820274734497,0.7303900420665741,427.27734375,0.0173828125,-0.06127640216145665,-0.001691039081197232,0.0003,0.0012703927,0.2
324.64,1031,127.74,1687,1055744,625,10300,979.5846696853638,0.7056703865528107,312.450439453125,0.0140625,-0.06438019045162946,-0.00042418150696903466,0.0003,0.00058643904,0.2
320.63,1032,126.7,1689,1056768,625,10310,727.0235511779786,0.7685638219118118,255.2430419921875,0.01298828125,-0.05947836055420339,-0.0013093783723888918,0.0003,0.0005415587,0.2
328.3,1033,128.43,1690,1057792,625,10320,819.439175415039,0.6973650753498077,384.8268737792969,0.01376953125,-0.055148876906605436,-0.0009720041969558224,0.0003,0.00051818497,0.2
326.88,1034,128.0,1692,1058816,625,10330,571.078888130188,0.8012521713972092,213.73193359375,0.01875,-0.056239123793784526,0.0002187557576689869,0.0003,0.0006532343,0.2
315.73,1035,124.77,1694,1059840,625,10340,603.9526970863342,0.7898978143930435,155.90664672851562,0.023046875,-0.057438390323659404,-0.0008627875591628254,0.0003,0.0019146428,0.2
316.02,1036,125.06,1696,1060864,625,10350,1045.3350715637207,0.6340623199939728,537.7871704101562,0.01181640625,-0.0652673901990056,-0.0003254448180086911,0.0003,0.0010784994,0.2
323.28,1037,127.37,1697,1061888,625,10360,942.2229629516602,0.63570436835289,308.8311462402344,0.009765625,-0.06400964756030589,0.00011575623648241162,0.0003,0.0006811118,0.2
317.07,1038,126.11,1699,1062912,625,10370,656.9403694152832,0.7407556176185608,324.06817626953125,0.008203125,-0.06541672707535326,-0.0004661374492570758,0.0003,0.0007967688,0.2
316.68,1039,125.72,1701,1063936,625,10380,533.9022658348083,0.6951984465122223,268.33941650390625,0.01962890625,-0.058036257466301325,-0.0024576330673880876,0.0003,0.0012824476,0.2
307.12,1040,123.09,1702,1064960,625,10390,750.3053762435914,0.7491135895252228,256.6279296875,0.00966796875,-0.06256612425786442,0.001060660235816613,0.0003,0.0019031933,0.2
316.96,1041,126.0,1704,1065984,625,10400,1344.193685913086,0.6073608994483948,773.6907958984375,0.01162109375,-0.061062426457647236,0.00014163902960717678,0.0003,0.00099619,0.2
312.67,1042,124.68,1705,1067008,625,10410,1405.3264045715332,0.577577531337738,436.9964294433594,0.0095703125,-0.060247567074839026,-0.0022184813511557876,0.0003,0.0005594524,0.2
321.12,1043,127.19,1707,1068032,625,10420,870.6054044723511,0.7437148988246918,268.9683532714844,0.0103515625,-0.05898664806736633,-0.0002309977833647281,0.0003,0.0010650433,0.2
333.36,1044,130.52,1709,1069056,625,10430,740.0139560699463,0.7258056402206421,271.60015869140625,0.012890625,-0.05811990458751097,-0.0002038323786109686,0.0003,0.00033342332,0.2
340.67,1045,132.88,1710,1070080,625,10440,1108.1637189865112,0.6021740138530731,396.36578369140625,0.00673828125,-0.06440035246778279,-0.0004463548131752759,0.0003,0.00032931738,0.2
321.36,1046,127.43,1712,1071104,625,10450,942.0397283554078,0.6356962025165558,404.9480285644531,0.0259765625,-0.05360113585484214,-0.0022777109465096147,0.0003,0.005737598,0.2
322.32,1047,127.4,1713,1072128,625,10460,1197.2836929321288,0.6363969147205353,382.5231018066406,0.012109375,-0.05721959579968825,-0.0012114322744309902,0.0003,0.00066831324,0.2
324.74,1048,127.84,1715,1073152,625,10470,1130.743861579895,0.6393705606460571,506.70025634765625,0.0193359375,-0.06558753580320627,-0.00037459915038198235,0.0003,0.0029064207,0.2
311.06,1049,124.06,1717,1074176,625,10480,919.3249320983887,0.6323915123939514,732.56494140625,0.01337890625,-0.06529526812955737,-0.00045806596463080493,0.0003,0.0015328834,0.2
307.85,1050,122.83,1718,1075200,625,10490,616.481122970581,0.7653866708278656,191.07777404785156,0.015234375,-0.059238615143112835,-0.00030028757464606315,0.0003,0.00033277515,0.2
306.61,1051,122.58,1720,1076224,625,10500,749.491905784607,0.8054472953081131,378.8873596191406,0.01494140625,-0.058348886127350855,-0.0008134763687849045,0.0003,0.00075931044,0.2
316.14,1052,125.18,1722,1077248,625,10510,738.3069038391113,0.7817290425300598,265.1648864746094,0.0142578125,-0.05886404699413106,0.0020040571689605713,0.0003,0.0022082543,0.2
332.31,1053,129.47,1724,1078272,625,10520,677.6386153221131,0.7485060691833496,100.1419677734375,0.02314453125,-0.06723931507440284,-0.0020986029878258703,0.0003,0.0005765911,0.2
344.38,1054,132.63,1725,1079296,625,10530,698.28399143219,0.7894291281700134,340.46343994140625,0.0173828125,-0.05949490525526926,-0.0012778511852957308,0.0003,0.00067072106,0.2
344.75,1055,133.0,1727,1080320,625,10540,1112.291202545166,0.6493189632892609,474.53448486328125,0.02451171875,-0.05575259642791934,-0.003248402988538146,0.0003,0.0015673701,0.2
336.25,1056,130.44,1729,1081344,625,10550,1829.7115264892577,0.5156532526016235,820.2770385742188,0.010546875,-0.0576186076621525,-0.0010919653024757281,0.0003,0.0011160902,0.2
348.1,1057,133.38,1730,1082368,625,10560,1316.174937438965,0.6635126769542694,669.1295776367188,0.0125,-0.06364975570468231,-0.0011472910991869867,0.0003,0.0012902156,0.2
344.07,1058,132.32,1732,1083392,625,10570,1266.0981336593627,0.6637158095836639,678.1126098632812,0.0291015625,-0.0652441679732874,-0.001041438864194788,0.0003,0.0010177849,0.2
346.91,1059,133.18,1734,1084416,625,10580,1087.0433200836183,0.624462366104126,410.62939453125,0.005078125,-0.05654540329705924,-0.0015260574873536825,0.0003,0.0005167311,0.2
340.31,1060,131.53,1736,1085440,625,10590,670.2481124877929,0.7810437828302383,159.56393432617188,0.02822265625,-0.06560267747263424,-0.0017118703515734523,0.0003,0.010228992,0.2
338.77,1061,130.98,1738,1086464,624,10600,526.4034070968628,0.7665150463581085,177.45993041992188,0.01279296875,-0.06770064654992894,-0.0026985370146576314,0.0003,0.0009213034,0.2
344.58,1062,132.83,1740,1087488,624,10610,795.1356037139892,0.746296226978302,203.28712463378906,0.0138671875,-0.07213415997102857,1.853209687396884e-05,0.0003,0.0014512384,0.2
331.79,1063,128.95,1742,1088512,624,10620,689.6145234107971,0.771615520119667,165.6081085205078,0.016015625,-0.05995200255420059,-0.000633319586631842,0.0003,0.001703962,0.2
325.1,1064,127.21,1744,1089536,624,10630,879.026439857483,0.5853135883808136,257.4279479980469,0.0134765625,-0.0732495451811701,-0.0021846046904101966,0.0003,0.001157734,0.2
329.23,1065,128.37,1746,1090560,624,10640,728.2806179046631,0.701503574848175,317.37432861328125,0.014453125,-0.05818054565461352,-0.00043296696967445316,0.0003,0.0023722176,0.2
320.02,1066,126.09,1748,1091584,624,10650,779.047479057312,0.7124354839324951,407.65655517578125,0.023046875,-0.07114534028805793,-0.00032486974960193037,0.0003,0.0015487908,0.2
322.14,1067,126.23,1749,1092608,624,10660,1105.2588815689087,0.6501093208789825,375.4024963378906,0.01533203125,-0.06492635959293694,-0.000662085396470502,0.0003,0.0004824757,0.2
303.27,1068,120.23,1751,1093632,624,10670,452.1114212989807,0.8205268681049347,221.4814910888672,0.0193359375,-0.06048072322737426,-0.0009838207944994793,0.0003,0.001293795,0.2
292.33,1069,117.21,1753,1094656,624,10680,1038.535499191284,0.6660531163215637,388.64715576171875,0.0365234375,-0.07919501413125545,-0.004683002148522064,0.0003,0.0035000492,0.2
300.44,1070,119.38,1755,1095680,624,10690,1169.9203983306884,0.5409172773361206,368.81011962890625,0.0048828125,-0.06419132115552202,-6.924458139110357e-05,0.0003,0.00015102781,0.2
318.26,1071,124.33,1757,1096704,624,10700,648.5193085670471,0.44055092334747314,145.12477111816406,0.011328125,-0.06512771786656231,-2.7910311473533513e-06,0.0003,0.00085236947,0.2
312.48,1072,122.51,1758,1097728,624,10710,1034.7426944732665,0.7279291152954102,462.0324401855469,0.00576171875,-0.06524574372451752,-0.000637099426239729,0.0003,0.0005918931,0.2
323.48,1073,125.59,1760,1098752,624,10720,1010.2738935470582,0.6836318969726562,298.7879943847656,0.0189453125,-0.06856117018032819,0.00010278574773110449,0.0003,0.0013957659,0.2
346.96,1074,132.24,1762,1099776,623,10730,1577.8427040100098,0.3073447346687317,1018.4981079101562,0.02724609375,-0.0649832124239765,-0.0025974545307690276,0.0003,0.00092143414,0.2
347.79,1075,132.08,1764,1100800,623,10740,1435.8650079727172,0.6294891238212585,640.8762817382812,0.01298828125,-0.06670926315709949,2.9256666311994196e-05,0.0003,0.0037453654,0.2
358.92,1076,135.29,1766,1101824,623,10750,1684.497512435913,0.4150075912475586,987.4990234375,0.01123046875,-0.06037273339461535,0.0014943223330192267,0.0003,0.0005795472,0.2
376.15,1077,140.64,1767,1102848,623,10760,1028.3828134536743,0.6756803691387177,488.6071472167969,0.0119140625,-0.06192130449344404,0.00018119081505574286,0.0003,0.0013775494,0.2
370.23,1078,138.68,1769,1103872,623,10770,1681.1684494018555,0.5860694050788879,569.0994262695312,0.00439453125,-0.06841988111846149,0.000404077535495162,0.0003,0.0010982022,0.2
364.24,1079,136.65,1771,1104896,623,10780,1049.5741775512695,0.7052661776542664,384.7879333496094,0.01123046875,-0.07003889085026457,-0.0016401529748691246,0.0003,0.0014515701,0.2
346.91,1080,132.19,1772,1105920,623,10790,915.4716785430908,0.7371325790882111,373.23187255859375,0.00576171875,-0.05988638767739758,0.00025311332137789577,0.0003,0.00015874434,0.2
361.29,1081,136.67,1774,1106944,623,10800,978.4303730010986,0.7129120826721191,338.6789855957031,0.00791015625,-0.06383130117319524,-0.001584923465270549,0.0003,0.00037817375,0.2
372.8,1082,140.26,1776,1107968,623,10810,1128.1258014678956,0.594486802816391,359.1195373535156,0.011328125,-0.05853220225544646,-0.0009281305887270719,0.0003,0.0024565617,0.2
391.69,1083,145.29,1777,1108992,623,10820,564.7391849517822,0.8379673510789871,306.813720703125,0.0185546875,-0.05290245662909001,-0.0027478854870423676,0.0003,0.00086300395,0.2
374.36,1084,140.83,1779,1110016,623,10830,1330.3792961120605,0.6259817183017731,779.7132568359375,0.00419921875,-0.0606211609672755,0.000391937600215897,0.0003,0.0009502511,0.2
365.97,1085,138.38,1781,1111040,623,10840,717.7622632980347,0.7848265916109085,249.6424102783203,0.0267578125,-0.04947608029469848,-0.004050725512206555,0.0003,0.0022501247,0.2
371.87,1086,140.32,1782,1112064,623,10850,1210.6321949005128,0.6077313721179962,319.12933349609375,0.0294921875,-0.07071140541229397,-0.0038149504864122717,0.0003,0.009411162,0.2
375.98,1087,141.46,1784,1113088,623,10860,1066.937063407898,0.63721764087677,597.659423828125,0.01953125,-0.05911254502134398,-0.002247201735735871,0.0003,0.0012740863,0.2
366.69,1088,139.1,1786,1114112,623,10870,1066.2083703994751,0.7399334609508514,489.2239990234375,0.011328125,-0.06218869889853522,0.002315648423973471,0.0003,0.0007149519,0.2
370.66,1089,140.1,1788,1115136,623,10880,1189.927894973755,0.6867964863777161,742.4139404296875,0.0064453125,-0.060165164485806596,-0.00033200976031366736,0.0003,0.000903639,0.2
349.86,1090,134.15,1789,1116160,623,10890,716.1185215950012,0.7809620946645737,465.3291931152344,0.00947265625,-0.061246454145293686,0.0002083922445308417,0.0003,0.0011479112,0.2
343.72,1091,132.96,1791,1117184,623,10900,763.249609375,0.7642746865749359,419.0857849121094,0.01650390625,-0.06749339501839131,-0.002249026607023552,0.0003,0.0039613303,0.2
335.63,1092,130.81,1793,1118208,623,10910,708.685866355896,0.8124277144670486,250.32640075683594,0.02392578125,-0.06243954816600308,0.0018085555115249009,0.0003,0.0003256341,0.2
349.56,1093,134.84,1795,1119232,623,10920,803.4822561264039,0.7455649375915527,461.5862121582031,0.0390625,-0.0706477246945724,-0.00468263168586418,0.0003,0.0024978048,0.2
349.5,1094,134.78,1797,1120256,623,10930,617.0549583435059,0.7646651864051819,128.57669067382812,0.0154296875,-0.05984135831240565,-0.0005696433305274695,0.0003,0.00034848816,0.2
338.05,1095,131.25,1798,1121280,623,10940,1326.9946228027343,0.5810658037662506,610.8779907226562,0.02177734375,-0.06844186892267316,-0.003839512704871595,0.0003,0.0016285328,0.2
316.39,1096,125.43,1800,1122304,623,10950,771.7359680175781,0.7363065779209137,268.32623291015625,0.00576171875,-0.07484372979961336,-0.0004759837902383879,0.0003,0.00057400647,0.2
328.57,1097,128.7,1802,1123328,623,10960,961.8250505447388,0.7751822173595428,343.29644775390625,0.0091796875,-0.05871109679574147,0.00023821094655431806,0.0003,0.0015419112,0.2
336.62,1098,130.81,1804,1124352,623,10970,1614.6538791656494,0.41521328687667847,1457.878662109375,0.0248046875,-0.06719499458558857,-0.0013683323981240393,0.0003,0.0028981166,0.2
346.19,1099,133.45,1805,1125376,623,10980,1006.1112557411194,0.5981905460357666,382.0112609863281,0.0076171875,-0.07052461589919404,0.00018594907014630736,0.0003,0.00085968425,0.2
326.9,1100,128.02,1807,1126400,623,10990,1192.0010663986207,0.47176986932754517,301.7127380371094,0.0046875,-0.06189244097331539,0.000288946513319388,0.0003,0.0006842864,0.2
337.95,1101,131.15,1809,1127424,623,11000,723.9903329849243,0.787351131439209,432.732177734375,0.0154296875,-0.07332587148994207,0.0009904714941512793,0.0003,0.00076804927,0.2
334.47,1102,130.64,1810,1128448,623,11010,741.4345210075378,0.7043401300907135,239.0246124267578,0.01630859375,-0.06661711785709486,-0.0015674748341552914,0.0003,0.0020677738,0.2
363.36,1103,138.74,1812,1129472,623,11020,1046.6771934509277,0.678310751914978,429.79742431640625,0.02275390625,-0.06023765160935,-0.002442131604766473,0.0003,0.0018159365,0.2
364.6,1104,138.99,1813,1130496,623,11030,1107.207493209839,0.6769827306270599,625.259521484375,0.00869140625,-0.06744207182200626,0.0002972894755657762,0.0003,0.0014767294,0.2
366.06,1105,139.46,1815,1131520,623,11040,1166.452187347412,0.6025207936763763,261.39044189453125,0.00888671875,-0.05753995968261734,-0.0006244701595278457,0.0003,0.00017951222,0.2
387.93,1106,145.49,1817,1132544,623,11050,1551.7348499298096,0.5966735482215881,1083.2381591796875,0.00908203125,-0.057413913222262636,2.5204010307788848e-05,0.0003,0.00079110544,0.2
382.36,1107,143.88,1819,1133568,623,11060,1075.5212314605712,0.7443937659263611,313.7574157714844,0.0162109375,-0.05567442645551637,-0.0016887833073269576,0.0003,0.0017395838,0.2
373.83,1108,141.29,1820,1134592,623,11070,1485.7884685516358,0.5873262584209442,813.8843383789062,0.04287109375,-0.07786730567459017,-0.007468111609341577,0.0003,0.004374682,0.2
391.56,1109,146.15,1822,1135616,623,11080,699.6555013656616,0.7928199917078018,246.70033264160156,0.0158203125,-0.07458107619313523,0.0009523681772407144,0.0003,0.00033960034,0.2
410.54,1110,151.27,1824,1136640,623,11090,880.8414079666138,0.7393283247947693,418.707275390625,0.004296875,-0.06763994690263644,-0.000685682543553412,0.0003,0.00037469695,0.2
