time/total_timesteps,time/iterations,train/policy_loss,rollout/ep_len_mean,train/explained_variance,train/entropy_loss,train/value_loss,rollout/ep_rew_mean,train/learning_rate,time/time_elapsed,time/fps,train/n_updates
650000,32500,-9.032110170892338e-08,31.0,0.9999789655903442,-8.961465027823579e-06,0.004850472789257765,20.0,0.0007,599,1083,32499
652000,32600,-4.6424794675203884e-08,31.0,0.9998703669407405,-2.736475607889588e-06,0.005098569672554731,20.0,0.0007,601,1083,32599
654000,32700,-0.0,31.0,0.9999438920312969,-1.7432750147331681e-15,0.0009603844955563545,20.0,0.0007,603,1083,32699
656000,32800,-0.0,31.0,0.9999458196543856,-2.159442101114348e-15,0.0005769959534518421,20.0,0.0007,605,1083,32799
658000,32900,-0.0,34.42,0.9995908245618921,-7.349117889493117e-15,0.0055671571753919125,23.42,0.0007,607,1082,32899
660000,33000,-0.0,42.02,0.9992962199612521,-2.2728551964221362e-14,0.020709726959466934,31.02,0.0007,609,1082,32999
662000,33100,-0.0,49.62,0.9960152376443148,-1.116810420184744e-12,0.5068984031677246,38.62,0.0007,611,1082,33099
664000,33200,-0.0,50.0,0.9956465493887663,-8.521955585649721e-09,0.6412205696105957,39.0,0.0007,613,1082,33199
666000,33300,-0.0,50.09,0.9994447609060444,-1.3086446593035816e-08,0.04743114113807678,39.09,0.0007,615,1082,33299
668000,33400,-0.006553007755428553,50.61,0.9994656701455824,-0.043906912207603455,0.11675509065389633,39.61,0.0007,616,1082,33399
670000,33500,0.013667677529156208,51.44,0.9995835772715509,-0.07029890269041061,0.08339086920022964,41.43,0.0007,618,1082,33499
672000,33600,-0.0,53.7,0.9998476501059486,-9.71647905058761e-16,0.008279277011752129,49.63,0.0007,620,1082,33599
674000,33700,1.8097171050612815e-05,56.21,0.7667528092861176,-0.0016553240129724145,104.2314224243164,63.03,0.0007,622,1082,33699
676000,33800,0.0012176999589428306,57.75,0.9997992234712001,-0.022109759971499443,0.02057557739317417,71.5,0.0007,624,1082,33799
678000,33900,-0.00036334648029878736,58.71,0.9995956510538235,-0.021028032526373863,0.014936811290681362,82.36,0.0007,626,1082,33899
680000,34000,0.29670450091362,56.76,-0.009486079216003418,-0.01303748320788145,1208.7845458984375,74.47,0.0007,627,1082,33999
682000,34100,-0.0,55.77,0.9998043821105966,-3.2943343608593523e-09,0.01252016145735979,73.48,0.0007,629,1082,34099
684000,34200,-0.04758841544389725,54.59,0.5717069506645203,-0.017123494297266006,256.471435546875,64.38,0.0007,631,1082,34199
686000,34300,-0.0014448171714320779,53.31,0.6593511700630188,-0.03367147594690323,251.1054229736328,54.19,0.0007,633,1083,34299
688000,34400,-0.0,52.3,0.9963753465563059,-4.213143167675071e-09,1.3848317861557007,49.22,0.0007,635,1083,34399
690000,34500,-0.009413359686732292,53.79,0.9970517370384187,-0.017309701070189476,0.6516802906990051,58.63,0.0007,637,1083,34499
692000,34600,-8.217493450501934e-05,59.91,0.9986741601023823,-0.026436835527420044,0.00936807505786419,83.56,0.0007,638,1083,34599
694000,34700,5.633381078951061e-05,62.54,0.999890626531851,-0.010942111723124981,0.007616658695042133,90.15,0.0007,640,1083,34699
696000,34800,-0.0004577958898153156,60.72,0.9989992185728624,-0.016553929075598717,0.027340266853570938,77.44,0.0007,642,1083,34799
698000,34900,-0.0,52.82,0.9995619560068008,-8.07862925048062e-15,0.00905260443687439,46.77,0.0007,644,1083,34899
700000,35000,-0.0,50.54,0.9989715501433238,-9.010576403664216e-15,0.02850187197327614,39.54,0.0007,646,1083,34999
702000,35100,-0.0,50.04,0.9999502835016756,-8.882105222488262e-15,0.005480179097503424,39.04,0.0007,647,1083,35099
704000,35200,-0.0,50.04,0.9994012685492635,-2.1717956954852256e-14,0.0376209057867527,39.04,0.0007,649,1083,35199
706000,35300,0.04723585769534111,50.25,0.9636785350739956,-0.04357514902949333,8.591146469116211,39.25,0.0007,651,1083,35299
708000,35400,-0.0,56.14,0.9983779517933726,-2.445683358522771e-13,0.13165250420570374,59.99,0.0007,653,1083,35399
710000,35500,-0.014580140821635723,61.5,-0.0791863203048706,-0.025096431374549866,1580.1492919921875,80.2,0.0007,655,1083,35499
712000,35600,-0.0,66.94,0.10086816549301147,-1.3014975382141802e-11,1525.8687744140625,101.48,0.0007,656,1083,35599
714000,35700,-0.2977967858314514,70.65,0.2628163695335388,-0.015966104343533516,890.1508178710938,120.04,0.0007,658,1084,35699
716000,35800,-0.0007851850241422653,65.75,0.9995803448546212,-0.012903970666229725,0.01710045151412487,107.22,0.0007,660,1084,35799
718000,35900,6.233796057131258e-07,59.31,0.9994332930073142,-0.00011509584874147549,0.02939745783805847,82.96,0.0007,662,1084,35899
720000,36000,-0.0,52.1,0.9999875200219321,-2.2144645492327975e-11,0.0017164500895887613,51.99,0.0007,664,1084,35999
722000,36100,0.0018023463198915124,50.35,0.4648178815841675,-0.014250819571316242,301.69171142578125,39.35,0.0007,665,1084,36099
724000,36200,-8.264637290267274e-05,50.87,0.9991255724453367,-0.0055791460908949375,0.017636805772781372,39.87,0.0007,667,1084,36199
726000,36300,-6.052706157788634e-05,50.66,0.9991004129988141,-0.010046733543276787,0.010417740792036057,39.66,0.0007,669,1084,36299
728000,36400,0.00032754582935012877,50.39,0.9998364951024996,-0.023486759513616562,0.0033447619061917067,39.39,0.0007,671,1084,36399
730000,36500,0.010988608933985233,50.0,0.9845425635576248,-0.04380560666322708,0.4921785891056061,36.96,0.0007,672,1084,36499
732000,36600,0.0037459046579897404,50.0,0.9846823811531067,-0.0358237624168396,0.5141258239746094,27.6,0.0007,674,1085,36599
734000,36700,0.0239604189991951,50.0,0.9791925251483917,-0.04010047763586044,0.8891339302062988,17.34,0.0007,676,1084,36699
736000,36800,-0.01595890149474144,50.0,0.9976018415763974,-0.050852179527282715,0.12330641597509384,18.84,0.0007,678,1084,36799
738000,36900,0.012136510573327541,50.0,0.9906034022569656,-0.05825696140527725,0.287960410118103,27.96,0.0007,680,1085,36899
740000,37000,-0.006548933684825897,50.0,0.9996330724097788,-0.0365847572684288,0.013461281545460224,36.48,0.0007,681,1085,36999
742000,37100,-0.002131870249286294,50.35,0.9998178663372528,-0.050670601427555084,0.00754123879596591,39.35,0.0007,683,1085,37099
744000,37200,-0.0009566036169417202,50.59,0.9998773742699996,-0.05847960337996483,0.00441086245700717,39.59,0.0007,685,1085,37199
746000,37300,0.0012431315844878554,50.51,0.9998713846580358,-0.023312438279390335,0.007544816471636295,39.51,0.0007,687,1085,37299
748000,37400,0.0007071823347359896,50.95,0.9919264130294323,-0.012102014385163784,1.671517252922058,43.91,0.0007,688,1085,37399
750000,37500,9.743986993271392e-06,53.31,0.9993181441095658,-0.0002925865410361439,0.24559636414051056,57.16,0.0007,690,1085,37499
752000,37600,-0.001307621132582426,59.15,0.9997961633634986,-0.020538080483675003,0.023345913738012314,80.82,0.0007,692,1085,37599
754000,37700,-0.0,65.28,0.17159044742584229,-1.5490713156651736e-09,491.534912109375,102.79,0.0007,694,1085,37699
756000,37800,0.0012317392975091934,65.11,0.9991469345986843,-0.02277882769703865,0.030048716813325882,95.69,0.0007,696,1085,37799
758000,37900,-6.833204679423943e-06,56.75,0.9975352899637073,-0.00020878300711046904,0.11737801879644394,63.57,0.0007,698,1085,37899
760000,38000,-3.8001168434220745e-08,50.0,0.9970572534948587,-3.007780605912558e-06,0.20139828324317932,39.0,0.0007,700,1085,37999
762000,38100,0.008231469430029392,50.03,0.9807959496974945,-0.04370638355612755,1.561954379081726,39.03,0.0007,701,1085,38099
764000,38200,-0.0,51.13,0.9921097811311483,-6.064325186087112e-15,1.004660725593567,42.11,0.0007,703,1085,38199
766000,38300,-0.02238111011683941,57.88,0.9992143991985358,-0.043213434517383575,0.07464128732681274,66.68,0.0007,705,1085,38299
768000,38400,0.025224437937140465,63.42,0.9929225323721766,-0.041518162935972214,0.5180432200431824,86.08,0.0007,707,1085,38399
770000,38500,0.0060672159306705,63.24,0.28706151247024536,-0.02778817154467106,359.73052978515625,85.9,0.0007,709,1085,38499
772000,38600,0.002369263442233205,53.83,0.34401559829711914,-0.017295043915510178,269.1141052246094,51.74,0.0007,711,1085,38599
774000,38700,0.00135764479637146,50.23,0.9929016148671508,-0.015361924655735493,0.19205987453460693,39.23,0.0007,713,1085,38699
776000,38800,-0.015572789125144482,54.42,0.9969660621136427,-0.03428642451763153,0.07620608061552048,53.32,0.0007,715,1085,38799
778000,38900,-0.0,60.32,-0.1935032606124878,-2.586011175604284e-16,1431.9979248046875,73.08,0.0007,716,1085,38899
780000,39000,0.0011718709720298648,61.13,0.2024327516555786,-0.02818014658987522,1095.8287353515625,75.87,0.0007,718,1085,38999
782000,39100,-0.0,65.3,0.9153519570827484,-4.108495765819953e-10,1.8223145008087158,90.93,0.0007,720,1085,39099
784000,39200,-0.3474646210670471,65.37,0.25453370809555054,-0.022732675075531006,314.5673522949219,91.99,0.0007,722,1085,39199
786000,39300,-0.0008352246950380504,68.59,0.9983750570099801,-0.02012000046670437,0.0173047985881567,104.12,0.0007,723,1085,39299
788000,39400,-0.00014421336527448148,67.44,0.9997629407589557,-0.005627250764518976,0.006016775965690613,101.98,0.0007,725,1086,39399
790000,39500,-5.334044089977397e-06,67.31,0.9996085723687429,-0.0007368571823462844,0.023796802386641502,103.83,0.0007,727,1086,39499
792000,39600,-0.0,68.2,0.9998143026023172,-1.0308911058132253e-08,0.0012068040668964386,109.67,0.0007,728,1086,39599
794000,39700,-0.0,69.11,0.999905099728494,-7.511155292302864e-15,0.003515343414619565,111.57,0.0007,730,1086,39699
796000,39800,-0.0,68.66,0.9998930241999915,-1.670330679326426e-10,0.0020112923812121153,111.12,0.0007,732,1086,39799
798000,39900,3.715868146514367e-08,65.59,0.9987310286378488,-4.766163692693226e-05,0.004367612302303314,101.12,0.0007,734,1087,39899
800000,40000,0.00029825844103470445,59.48,0.9977402926888317,-0.01230382826179266,0.006029373500496149,81.15,0.0007,735,1087,39999
802000,40100,0.00042699649930000305,53.24,0.997890482423827,-0.007833321578800678,0.036671362817287445,57.09,0.0007,737,1087,40099
804000,40200,-0.0015193596482276917,50.43,0.9976831821259111,-0.049121957272291183,0.15330655872821808,40.42,0.0007,739,1087,40199
806000,40300,0.00151037925388664,50.01,0.9997703231929336,-0.03033207729458809,0.04025597125291824,38.53,0.0007,740,1087,40299
808000,40400,0.00043369532795622945,50.01,0.9999503674371226,-0.010523790493607521,0.006725806277245283,38.53,0.0007,742,1088,40399
810000,40500,0.00046154810115695,50.12,0.9997347440803424,-0.014162527397274971,0.042935777455568314,38.7,0.0007,744,1088,40499
812000,40600,-0.0,50.86,0.9028498604893684,-1.6082334353129113e-09,6.096826076507568,41.84,0.0007,746,1088,40599
814000,40700,0.0019115932518616319,51.83,0.8026044815778732,-0.018942851573228836,5.1447834968566895,47.76,0.0007,747,1088,40699
816000,40800,-0.0,55.82,0.9991820781142451,-6.073522240690465e-10,0.11562690883874893,64.62,0.0007,750,1087,40799
818000,40900,-0.026911482214927673,60.31,0.9451693296432495,-0.04209556803107262,5.525294303894043,81.98,0.0007,752,1087,40899
820000,41000,0.0016885806107893586,60.76,0.9983811200363562,-0.05043742060661316,0.12611012160778046,86.39,0.0007,754,1086,40999
822000,41100,-0.3643883466720581,57.55,0.858599066734314,-0.06005145236849785,15.988492012023926,77.24,0.0007,756,1086,41099
824000,41200,-0.004598661791533232,58.47,0.9992056045448408,-0.0347379706799984,0.011571045033633709,80.14,0.0007,758,1086,41199
826000,41300,-0.006096114870160818,67.17,-0.10002517700195312,-0.03958776593208313,2355.48193359375,110.62,0.0007,760,1086,41299
828000,41400,1.0488293566979223e-09,74.71,0.9988196392077953,-9.816154715736047e-07,0.03250996395945549,134.99,0.0007,761,1086,41399
830000,41500,-0.0009769207099452615,81.83,-0.14358997344970703,-0.013176904991269112,2353.493408203125,157.95,0.0007,763,1086,41499
832000,41600,1.1052908632791514e-07,82.2,-0.007243037223815918,-0.0004573701007757336,3528.135986328125,160.3,0.0007,765,1086,41599
834000,41700,-0.002358402358368039,78.13,-0.0028312206268310547,-0.027414554730057716,907.2902221679688,145.34,0.0007,767,1086,41699
836000,41800,-0.0,73.99,0.3245089650154114,-3.2080369990247076e-14,606.294189453125,130.31,0.0007,769,1087,41799
838000,41900,0.0004130884481128305,69.78,0.9995232272485737,-0.00940489862114191,0.03309285268187523,112.24,0.0007,770,1087,41899
840000,42000,0.006668958347290754,64.03,0.38490045070648193,-0.010037271305918694,364.4040222167969,86.69,0.0007,772,1087,41999
842000,42100,-1.1033989721909165e-08,61.45,0.9997242090466898,-1.125762992160162e-05,0.009232448413968086,76.19,0.0007,774,1087,42099
844000,42200,-6.746995406814449e-09,66.2,0.9994761902489699,-6.524574018840212e-07,0.06150733307003975,94.8,0.0007,776,1087,42199
846000,42300,0.45583781599998474,68.06,0.0035257339477539062,-0.04070054367184639,2406.18994140625,104.58,0.0007,777,1087,42299
848000,42400,-0.0,75.11,0.9967361802700907,-5.876638693898262e-13,0.116493821144104,129.45,0.0007,779,1087,42399
850000,42500,-0.0,80.8,0.9998908474881318,-4.2045042447647063e-10,0.0013947852421551943,149.99,0.0007,781,1087,42499
852000,42600,-0.01810751110315323,79.44,0.10443538427352905,-0.018666662275791168,432.0860290527344,143.68,0.0007,782,1088,42599
854000,42700,0.0009471331723034382,79.87,0.9990121108712628,-0.011474601924419403,0.009875127114355564,144.11,0.0007,784,1088,42699
856000,42800,0.002073979703709483,74.1,0.9995722489838954,-0.03708536550402641,0.002245227573439479,123.49,0.0007,786,1088,42799
858000,42900,8.999079000204802e-06,69.64,0.9974817850161344,-0.006209440995007753,0.0038610734045505524,109.13,0.0007,788,1088,42899
860000,43000,-0.005118777975440025,60.51,0.8522428721189499,-0.03167571499943733,0.0789361447095871,80.2,0.0007,790,1088,42999
862000,43100,-0.0007531520095653832,56.08,0.9889492811635137,-0.03611483797430992,0.0150315435603261,73.79,0.0007,791,1088,43099
864000,43200,0.00012805324513465166,58.73,0.21366065740585327,-0.0018689603311941028,1133.8804931640625,83.37,0.0007,793,1088,43199
866000,43300,0.0008743390790186822,64.57,0.9783071354031563,-0.008769954554736614,0.041189659386873245,101.09,0.0007,795,1088,43299
868000,43400,-0.0012797501403838396,68.9,0.997074747690931,-0.019484199583530426,0.08324068039655685,112.35,0.0007,797,1088,43399
870000,43500,-0.0,71.33,0.044487059116363525,-3.004295834330151e-08,2015.551025390625,120.72,0.0007,799,1087,43499
872000,43600,-1.2492598671087762e-06,70.23,-0.08407759666442871,-0.00026044860715046525,2707.400146484375,117.64,0.0007,801,1087,43599
874000,43700,-0.013825679197907448,67.07,-0.00253903865814209,-0.023890042677521706,474.8304748535156,107.55,0.0007,803,1087,43699
876000,43800,-0.0021705471444875,67.41,0.9995858588663395,-0.02771485224366188,0.07202985137701035,107.89,0.0007,805,1087,43799
878000,43900,1.9042407757297042e-06,66.37,0.9998045659740455,-0.004488875158131123,0.014452829025685787,102.89,0.0007,807,1087,43899
