time/time_elapsed,time/fps,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,train/clip_range,train/loss,train/clip_fraction,train/explained_variance,train/n_updates,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/approx_kl
1816,626,1138688,26.746,234.09,1112,0.2,0.9894515872001648,0.0322265625,0.2991190552711487,11110,-0.07638231104938313,1.4049895629286766,0.003080000024056062,0.0003,0.002431431
1818,626,1139712,27.387000000000004,239.24,1113,0.2,0.7780312895774841,0.039453125,0.30512237548828125,11120,-0.08483370917383581,1.7741573058068751,-0.0030531780008459463,0.0003,0.006413207
1820,626,1140736,28.255,246.21,1114,0.2,0.15222792327404022,0.026953125,0.19852131605148315,11130,-0.06839288789778948,1.0329728757962584,-0.00043363673030398785,0.0003,0.004873506
1821,626,1141760,29.069000000000003,252.73,1115,0.2,0.23052142560482025,0.03935546875,0.037332117557525635,11140,-0.07608975768089295,1.6206786010414362,-0.0021087543747853486,0.0003,0.004927708
1823,626,1142784,28.837999999999997,250.87,1116,0.2,0.4977848529815674,0.03828125,0.16756486892700195,11150,-0.07625710995635018,1.6295455189421773,0.0036016867437865586,0.0003,0.009071518
1825,626,1143808,29.59,256.95,1117,0.2,0.7065854072570801,0.03251953125,0.2587568163871765,11160,-0.08302644442301244,1.6436299625784159,-0.001707808003993705,0.0003,0.0028612255
1826,626,1144832,29.787999999999993,258.48,1118,0.2,0.45368561148643494,0.03974609375,0.3720232844352722,11170,-0.07000394886126741,2.00397602468729,-0.003799869061913341,0.0003,0.0043120077
1828,626,1145856,30.023000000000003,260.38,1119,0.2,0.5000467300415039,0.029296875,0.3277033567428589,11180,-0.07911245280411094,1.007022530026734,-0.0012679106497671456,0.0003,0.002298844
1830,626,1146880,29.842000000000002,258.93,1120,0.2,0.7706537246704102,0.01865234375,0.29041630029678345,11190,-0.06864741807803512,1.9756966274231673,0.0008014454157091677,0.0003,0.0020186994
1832,626,1147904,29.842000000000002,258.93,1121,0.2,0.3598519563674927,0.03779296875,0.5633513033390045,11200,-0.06949426201172174,1.6546789534389972,-0.00013783847098238766,0.0003,0.0034827907
1833,626,1148928,29.37,255.2,1122,0.2,0.07236025482416153,0.1154296875,0.49304550886154175,11210,-0.11150472103618085,0.2080376898404211,-0.001618762087309733,0.0003,0.12851584
1835,626,1149952,25.463,223.69,1123,0.2,1.8654704093933105,0.04794921875,0.40404027700424194,11220,-0.10705803276505321,4.392761912941933,0.0008906107221264392,0.0003,0.0066515864
1837,626,1150976,22.886,202.96,1124,0.2,1.2554317712783813,0.05048828125,0.5815546810626984,11230,-0.10673828148283064,2.8235646668821572,0.0032594240678008647,0.0003,0.005768661
1838,626,1152000,20.244,181.76,1125,0.2,0.6129220724105835,0.05322265625,0.5423923134803772,11240,-0.10392889408394694,2.188059055432677,-0.0018054837943054735,0.0003,0.0056747296
1840,626,1153024,19.924,179.28,1126,0.2,1.096656322479248,0.0599609375,0.40839850902557373,11250,-0.10445821853354573,2.3168197862803934,-0.0013446645927615464,0.0003,0.00857505
1842,626,1154048,17.507,159.88,1127,0.2,0.5284397006034851,0.0431640625,0.24929749965667725,11260,-0.08743325998075306,1.9899908803403377,-0.002311001005000435,0.0003,0.0050320397
1843,626,1155072,14.067,132.14,1128,0.2,1.1073846817016602,0.0447265625,0.19883155822753906,11270,-0.10503338400740177,2.2551562424749134,-0.0038569867436308415,0.0003,0.0042508547
1845,626,1156096,12.531000000000004,119.75,1129,0.2,0.7914850115776062,0.0486328125,0.23989689350128174,11280,-0.08682214613072574,2.234839342534542,-0.0030948301719035953,0.0003,0.012546976
1847,626,1157120,12.536000000000003,119.8,1130,0.2,0.9833599328994751,0.03994140625,0.25500595569610596,11290,-0.07826656362740322,1.8725279424339534,0.0005213516298681498,0.0003,0.007111264
1849,626,1158144,11.598000000000003,112.22,1131,0.2,0.19780725240707397,0.0373046875,0.08414977788925171,11300,-0.06990952402120457,0.6192059958353638,0.0012913200014736503,0.0003,0.012696079
1850,626,1159168,10.015,99.27,1132,0.2,0.47603654861450195,0.03994140625,0.352803111076355,11310,-0.08869088378269226,2.184102415665984,-0.0011782610963564366,0.0003,0.0033070233
1852,626,1160192,10.584000000000001,103.79,1133,0.2,1.1851732730865479,0.046875,0.3994508385658264,11320,-0.0975443386938423,2.7310741908848284,-0.0025915814039763063,0.0003,0.0065733753
1854,626,1161216,10.771000000000004,105.3,1134,0.2,0.9938907623291016,0.0365234375,0.5352236330509186,11330,-0.08634990060236306,2.269036944210529,-0.002816208760486916,0.0003,0.0036098815
1855,626,1162240,11.049000000000003,107.54,1135,0.2,0.28626176714897156,0.02431640625,0.06320381164550781,11340,-0.0653096706722863,0.9392850406467914,-0.0009021446574479341,0.0003,0.003466673
1857,626,1163264,12.725000000000001,121.06,1136,0.2,0.4088665544986725,0.02666015625,0.2536235451698303,11350,-0.07161838613683358,0.6479660113342106,-7.337634451687336e-06,0.0003,0.0013727974
1859,626,1164288,13.870000000000003,130.26,1137,0.2,0.6411334276199341,0.02431640625,0.30140388011932373,11360,-0.06648184590740129,1.3162320211529732,-0.00116238645859994,0.0003,0.0019560223
1860,626,1165312,15.316,141.93,1138,0.2,0.48847058415412903,0.02568359375,0.16941148042678833,11370,-0.07885663855122402,1.6672379914671183,-0.0003819924924755469,0.0003,0.0039427495
1862,626,1166336,15.548000000000002,143.8,1139,0.2,0.5319676399230957,0.04912109375,0.33697324991226196,11380,-0.07772037481190637,1.6860673736780882,-0.00022587516577914356,0.0003,0.0088349795
1863,626,1167360,15.776000000000002,145.63,1140,0.2,0.1468474417924881,0.03583984375,0.22439426183700562,11390,-0.05936586284078658,0.8390853430144489,-0.0010682309861294926,0.0003,0.010575844
1865,626,1168384,18.454,167.28,1141,0.2,0.10113395005464554,0.03984375,0.5430391728878021,11400,-0.08435333798406645,0.27446878580376505,0.0010598901310004294,0.0003,0.007795434
1867,626,1169408,18.684,169.13,1142,0.2,0.8653136491775513,0.046875,0.16495263576507568,11410,-0.06378752097953111,2.12818135432899,-0.0029360132466536015,0.0003,0.007998223
1869,626,1170432,18.869000000000003,170.62,1143,0.2,0.5587525963783264,0.034375,0.46196460723876953,11420,-0.08101962388027459,1.0139824727550149,0.0038591552904108537,0.0003,0.0017581562
1870,626,1171456,18.869000000000003,170.62,1144,0.2,0.5085456371307373,0.03623046875,-0.3386547565460205,11430,-0.07737180690746755,0.747298909444362,-0.000831625665887259,0.0003,0.021230247
1872,626,1172480,21.976,195.66,1145,0.2,0.051521025598049164,0.0732421875,0.2018204927444458,11440,-0.09481059779645876,0.16771787710022182,-0.005519273731624708,0.0003,0.07720448
1874,626,1173504,23.528000000000006,208.12,1146,0.2,1.1481622457504272,0.044921875,0.07337230443954468,11450,-0.09341142727062106,3.8066567093133927,0.003229569469112903,0.0003,0.008369772
1875,626,1174528,23.702,209.5,1147,0.2,2.332899570465088,0.03037109375,0.21029412746429443,11460,-0.08984606887679547,3.125971961021423,0.0008788118662778288,0.0003,0.0035520229
1877,626,1175552,24.538,216.24,1148,0.2,1.0633541345596313,0.0302734375,0.4219655990600586,11470,-0.07789189622271805,2.0218971617519856,0.0023807038727682085,0.0003,0.0032761937
1878,626,1176576,25.126000000000005,221.04,1149,0.2,0.7739278078079224,0.02470703125,0.33007580041885376,11480,-0.07887808928498999,2.182054368406534,-0.0007965703378431499,0.0003,0.0021182033
1880,626,1177600,25.961000000000002,227.77,1150,0.2,1.1026731729507446,0.02626953125,0.4198065996170044,11490,-0.09257222202140838,2.459820964187384,-0.001973198802443221,0.0003,0.0019930736
1882,626,1178624,27.503,240.22,1151,0.2,0.17924733459949493,0.03388671875,0.2841687798500061,11500,-0.07285597755108028,0.9566826602444053,0.001496988136204891,0.0003,0.0020651065
1883,626,1179648,27.677000000000003,241.69,1152,0.2,0.49524787068367004,0.0521484375,-0.04239845275878906,11510,-0.09426182566676289,2.213542954996228,-0.006235449202358722,0.0003,0.004499276
1885,626,1180672,28.543999999999997,248.74,1153,0.2,0.5462972521781921,0.07666015625,0.3256114721298218,11520,-0.09215335506014526,1.262740833684802,-0.0008658234321046621,0.0003,0.049914863
1887,626,1181696,28.694999999999997,249.98,1154,0.2,1.4549566507339478,0.0283203125,-0.13136887550354004,11530,-0.09098489610478282,3.025038613751531,-0.0012447616143617779,0.0003,0.0034439978
1888,626,1182720,30.007999999999996,260.59,1155,0.2,0.3873651623725891,0.02255859375,-0.012522697448730469,11540,-0.0697445368161425,1.0426033327355981,-0.002710891334572807,0.0003,0.001505367
1890,626,1183744,30.074999999999996,261.08,1156,0.2,0.7589602470397949,0.03173828125,0.1250949501991272,11550,-0.06233149556792341,1.2810712607577444,-0.0011298436322249473,0.0003,0.0040489063
1892,626,1184768,30.254999999999995,262.52,1157,0.2,0.845785915851593,0.03046875,0.32701611518859863,11560,-0.07043593536363915,0.7061913066543639,-0.0002502223564079031,0.0003,0.0051565403
1893,626,1185792,31.18,269.97,1158,0.2,0.569720983505249,0.0330078125,0.24663656949996948,11570,-0.06410100936191157,0.4499215475749224,0.001939157338347286,0.0003,0.0038906108
1895,626,1186816,32.157000000000004,277.85,1159,0.2,0.09783578664064407,0.04169921875,0.35238420963287354,11580,-0.06654579821042717,0.8136029803194106,0.00015418484545079992,0.0003,0.0062345434
1896,626,1187840,32.613,281.51,1160,0.2,0.36433184146881104,0.032421875,-0.14085984230041504,11590,-0.0645519501180388,1.0442445831373335,-0.0014829329506028444,0.0003,0.0021902903
1898,626,1188864,35.00900000000001,300.88,1161,0.2,1.250447392463684,0.02763671875,0.3105875253677368,11600,-0.07295513027347625,2.2723687294870616,0.002365073940018192,0.0003,0.0031213777
1900,626,1189888,35.498000000000005,304.87,1162,0.2,0.6535916328430176,0.03837890625,0.16605734825134277,11610,-0.07754421477438882,2.6352743096649647,-0.0032107940001878887,0.0003,0.010737555
1901,626,1190912,36.061,309.42,1163,0.2,0.2346303015947342,0.02568359375,0.4278886318206787,11620,-0.06586062277201563,1.015018953382969,0.00026165334857068955,0.0003,0.0033020615
1903,626,1191936,36.061,309.42,1164,0.2,0.8586615324020386,0.031640625,0.13901740312576294,11630,-0.06581614319002256,0.9923223517369479,0.0013466629781760276,0.0003,0.002816008
1904,626,1192960,37.205,318.61,1165,0.2,0.02762535773217678,0.02919921875,-0.09581029415130615,11640,-0.061149472300894556,0.1150782174197957,0.0025001289148349317,0.0003,0.0012082977
1906,626,1193984,37.205,318.61,1166,0.2,1.4759451150894165,0.02763671875,0.0019350051879882812,11650,-0.08263494763523341,0.9365682919509709,0.0014372121659107506,0.0003,0.00394284
1908,626,1195008,41.79599999999999,355.7,1167,0.2,0.010686476714909077,0.16796875,0.06920695304870605,11660,-0.16605027550831436,0.08229750012978912,-0.0036913428688421846,0.0003,0.10553387
1909,626,1196032,42.276,359.69,1168,0.2,2.683028221130371,0.02822265625,0.10031968355178833,11670,-0.11234604362398386,6.282034976780414,-0.0005996044317726045,0.0003,0.004116742
1911,626,1197056,38.214,326.9,1169,0.2,1.8707756996154785,0.04140625,0.38861823081970215,11680,-0.10318942025769502,3.777380635589361,-0.003810974713996984,0.0003,0.0031004564
1913,626,1198080,37.305,319.52,1170,0.2,1.679652214050293,0.03759765625,0.44182175397872925,11690,-0.08886265642940998,4.622363327443599,-0.005388541094725951,0.0003,0.0029560192
1914,626,1199104,34.929,300.26,1171,0.2,1.4815508127212524,0.029296875,0.30147916078567505,11700,-0.11234300995711237,2.4342019289731978,-0.00027743902464862915,0.0003,0.0020849444
1916,626,1200128,31.007999999999996,268.7,1172,0.2,1.444700002670288,0.0322265625,0.3611636757850647,11710,-0.11021093586459756,3.018744449317455,0.00038085028645582495,0.0003,0.009651313
1918,626,1201152,29.877,259.64,1173,0.2,1.4310389757156372,0.05107421875,0.4695515036582947,11720,-0.10659686864819377,3.5665279537439347,0.0004923999076709151,0.0003,0.0038105494
1919,626,1202176,28.795000000000005,250.71,1174,0.2,0.9255465865135193,0.0482421875,0.48534244298934937,11730,-0.10421718589495868,2.2085911244153977,-0.001927753508789465,0.0003,0.004734119
1921,626,1203200,27.569000000000003,240.7,1175,0.2,0.7090209722518921,0.05166015625,0.28500133752822876,11740,-0.11025324447546155,2.6021669797599314,-0.004695348881068639,0.0003,0.0046493476
1923,626,1204224,26.868000000000002,235.04,1176,0.2,0.3680940270423889,0.0341796875,0.17806309461593628,11750,-0.09693647699896246,1.8802202690392733,-0.0018883422104408964,0.0003,0.0036422792
1924,626,1205248,25.604000000000006,224.74,1177,0.2,0.5189975500106812,0.03349609375,0.052114784717559814,11760,-0.09146054855082184,2.237396935373545,-0.0025817039364483207,0.0003,0.00679099
1926,626,1206272,22.546,200.1,1178,0.2,0.6526461243629456,0.0451171875,0.5116797387599945,11770,-0.08342027890030294,1.403109284490347,-0.004424082385958173,0.0003,0.0042978935
1928,626,1207296,20.016999999999996,179.58,1179,0.2,0.8778830766677856,0.04951171875,0.3852662444114685,11780,-0.08939731903374196,2.2608992725610735,0.0027102855150587858,0.0003,0.009711816
1929,626,1208320,19.534000000000002,175.65,1180,0.2,0.5844328999519348,0.04873046875,0.25492584705352783,11790,-0.08739672629162669,1.361735325679183,-0.0009462365764193237,0.0003,0.005848998
1931,626,1209344,17.533000000000005,159.51,1181,0.2,0.42115655541419983,0.050390625,0.1289907693862915,11800,-0.08575861505232751,2.119319295883179,0.003728857680107467,0.0003,0.013729974
1932,626,1210368,16.125000000000004,148.13,1182,0.2,0.5894349813461304,0.03115234375,0.3154793381690979,11810,-0.07999363609123974,2.0484864976257087,-0.0009524837601929903,0.0003,0.005816734
1934,626,1211392,17.071,155.79,1183,0.2,0.5737952589988708,0.0337890625,0.38230448961257935,11820,-0.06418190123513341,1.0333538496866823,0.00018305171688552945,0.0003,0.008720561
1936,626,1212416,16.972,154.98,1184,0.2,1.3359222412109375,0.02373046875,0.4542643427848816,11830,-0.072741959663108,1.9296781089156867,0.0009142200171481818,0.0003,0.0014289939
1938,625,1213440,17.154999999999998,156.45,1185,0.2,0.08557620644569397,0.0412109375,0.6826190948486328,11840,-0.06829236386111007,0.3959137905389071,-5.6789256632328033e-05,0.0003,0.007595038
1940,625,1214464,18.516000000000002,167.45,1186,0.2,0.15164291858673096,0.04384765625,0.37870240211486816,11850,-0.07787831402383745,1.0088194006122648,-0.0026808883994817734,0.0003,0.0060145287
1941,625,1215488,19.892,178.51,1187,0.2,1.2007725238800049,0.03388671875,0.1898241639137268,11860,-0.09361761640757323,1.3597087819129228,0.0014864810742437839,0.0003,0.005319784
1943,625,1216512,20.716000000000005,185.13,1188,0.2,0.33767616748809814,0.03017578125,0.40432631969451904,11870,-0.07908934322185815,1.4022881019860507,0.00100695047294721,0.0003,0.0037026326
1945,625,1217536,20.716000000000005,185.13,1189,0.2,0.139932319521904,0.0375,0.4444798231124878,11880,-0.06331826621317305,0.9435797502286732,-0.0011041414050851016,0.0003,0.011444936
1946,625,1218560,24.073000000000008,212.13,1190,0.2,0.047736093401908875,0.03505859375,-0.8784979581832886,11890,-0.0655558525933884,0.21312890448607505,0.0010607854404952378,0.0003,0.003941566
1948,625,1219584,24.377000000000002,214.63,1191,0.2,1.006974220275879,0.0302734375,0.2463344931602478,11900,-0.0715520259225741,2.51028619222343,-0.00023098356905393302,0.0003,0.007354665
1949,625,1220608,24.61200000000001,216.53,1192,0.2,0.12484126538038254,0.0365234375,0.623443216085434,11910,-0.07128180165309458,0.8131704606115818,-3.3508462365716695e-06,0.0003,0.005822298
1951,625,1221632,24.841000000000005,218.37,1193,0.2,0.5775141716003418,0.02177734375,0.22003090381622314,11920,-0.07192479231161997,1.9774057477712632,-0.0004255118605215102,0.0003,0.002340186
1953,626,1222656,25.116000000000003,220.58,1194,0.2,0.15609464049339294,0.0265625,0.595840185880661,11930,-0.06118966082576662,0.4844172020442784,9.889356151688844e-05,0.0003,0.0020362488
1954,626,1223680,26.766000000000005,233.93,1195,0.2,0.5283555388450623,0.037109375,0.17110532522201538,11940,-0.07525225551798939,0.85212864568457,-0.0017482910945545882,0.0003,0.00433876
1956,626,1224704,28.392000000000003,247.04,1196,0.2,0.2577025592327118,0.026953125,0.5157541930675507,11950,-0.06576772028347477,0.981328115053475,0.0007489300682209432,0.0003,0.009642102
1957,626,1225728,28.392000000000003,247.04,1197,0.2,0.31111714243888855,0.032421875,0.031567275524139404,11960,-0.0750106742605567,1.4650104485452176,-0.003541891183704138,0.0003,0.0060358085
1959,626,1226752,29.522,256.09,1198,0.2,0.04443708807229996,0.055078125,-1.7598950862884521,11970,-0.08356519455555826,0.23797420682385564,0.0015428185579366982,0.0003,0.048358545
1960,626,1227776,28.768999999999995,250.27,1199,0.2,1.1614500284194946,0.03828125,0.20193737745285034,11980,-0.08635171863716096,3.8565465301275252,0.0001161777472589165,0.0003,0.018512502
1962,626,1228800,26.945999999999998,235.64,1200,0.2,1.369493007659912,0.0419921875,0.5161237716674805,11990,-0.08177346515003592,2.8325696274638177,-0.0007541142229456454,0.0003,0.0054708924
1964,626,1229824,27.212999999999997,237.86,1201,0.2,0.3242415487766266,0.06279296875,0.683935821056366,12000,-0.07545860386453569,1.5531659651547671,-0.006080201658187434,0.0003,0.024982074
1965,626,1230848,26.23,229.92,1202,0.2,1.4767024517059326,0.02890625,0.24468255043029785,12010,-0.07329179858788848,2.50457053296268,-0.0015968696505296975,0.0003,0.0043016663
1967,626,1231872,26.748999999999995,234.12,1203,0.2,0.32061880826950073,0.030078125,0.06793093681335449,12020,-0.06450140188680961,1.0439975509420036,-0.0009726420044898987,0.0003,0.0031001824
1969,626,1232896,26.305000000000003,230.58,1204,0.2,0.658145010471344,0.03359375,0.4283151626586914,12030,-0.0675006227917038,1.3653347257524728,-0.0008451997273368761,0.0003,0.0035577472
1970,626,1233920,26.359,230.94,1205,0.2,0.9358524084091187,0.01787109375,0.4800376892089844,12040,-0.06916561399120838,1.924399059265852,0.0003480627201497555,0.0003,0.0027983095
1972,626,1234944,26.163999999999998,229.35,1206,0.2,0.5691996812820435,0.03056640625,0.6987001001834869,12050,-0.06237323388922959,1.1581966413185,3.071382234338671e-05,0.0003,0.0049154526
1974,626,1235968,27.394999999999996,239.23,1207,0.2,0.1306363344192505,0.03095703125,0.7161639928817749,12060,-0.05456642677308991,0.485204785130918,-5.4565220489166676e-05,0.0003,0.003732983
1975,626,1236992,27.226999999999997,237.91,1208,0.2,0.45374494791030884,0.0357421875,0.2741008996963501,12070,-0.06197489741607569,1.8067230751737953,-0.0034558797342469916,0.0003,0.0029201116
1977,626,1238016,26.270000000000003,230.14,1209,0.2,0.5806262493133545,0.03544921875,0.5140397548675537,12080,-0.06864148038439452,1.737746923789382,-0.0022485077672172336,0.0003,0.0062888386
1978,626,1239040,26.061,228.5,1210,0.2,0.23174680769443512,0.03447265625,-0.026494622230529785,12090,-0.06196419936604798,1.4974356135353446,-0.00012878033448942005,0.0003,0.004946358
1980,626,1240064,26.533,232.32,1211,0.2,0.23396562039852142,0.03701171875,0.20083969831466675,12100,-0.06928165638819336,0.7897352507337928,0.002433499143808149,0.0003,0.0052707894
1982,626,1241088,24.502000000000006,215.97,1212,0.2,1.2212176322937012,0.024609375,0.17009752988815308,12110,-0.06512035627383739,1.6483354339376093,8.824800024740398e-05,0.0003,0.0044004004
1983,626,1242112,25.814,226.57,1213,0.2,0.540640115737915,0.02607421875,0.38001346588134766,12120,-0.05450275313924067,1.6096406828612089,0.002458519075298682,0.0003,0.00307571
1985,626,1243136,26.166000000000004,229.37,1214,0.2,0.6576497554779053,0.0318359375,0.5203290283679962,12130,-0.0653985881828703,1.3761974699795245,-0.002589896135032177,0.0003,0.0036288884
1986,626,1244160,26.044,228.33,1215,0.2,0.34600675106048584,0.03837890625,-0.05189013481140137,12140,-0.05958975510438904,1.5572957769036293,0.0010236094909487291,0.0003,0.0040282332
1988,626,1245184,25.773000000000007,226.16,1216,0.2,0.3606650233268738,0.04033203125,0.4161487817764282,12150,-0.06622085715644062,1.6704520009458066,0.0023209525330457836,0.0003,0.005079416
1989,626,1246208,23.369,206.71,1217,0.2,0.5774166584014893,0.01171875,0.46371835470199585,12160,-0.06279171673813835,1.6335461132228375,0.0007132294645998627,0.0003,0.0015257592
1991,626,1247232,22.35,198.5,1218,0.2,0.35234665870666504,0.044921875,0.4434930086135864,12170,-0.06469215771649033,1.6963747439906,0.0011698983958922326,0.0003,0.002858702
1993,626,1248256,23.693,209.32,1219,0.2,0.21688508987426758,0.0244140625,0.47023314237594604,12180,-0.05483102898579091,0.8238515597768128,0.0018378989218035713,0.0003,0.005245517
1994,626,1249280,23.973000000000003,211.58,1220,0.2,0.332938551902771,0.03095703125,0.5607560575008392,12190,-0.06488580362638459,1.1445949027314781,-0.000135836485424079,0.0003,0.003437019
1996,626,1250304,24.043000000000003,212.1,1221,0.2,0.2052396535873413,0.0224609375,0.6726270020008087,12200,-0.049868874263484034,0.5760050029493868,0.0006506531499326229,0.0003,0.0032524085
1998,626,1251328,26.849,234.67,1222,0.2,0.3406854271888733,0.0341796875,-0.48865413665771484,12210,-0.0544171143497806,1.1063554652035237,-0.001331518602091819,0.0003,0.005878822
1999,626,1252352,28.199,245.56,1223,0.2,0.641497015953064,0.02421875,0.09653633832931519,12220,-0.05740052423207089,1.4268108911812305,-0.0024043797340709714,0.0003,0.021311061
2001,626,1253376,29.269000000000002,254.19,1224,0.2,0.18494679033756256,0.0279296875,0.22586041688919067,12230,-0.05540456797461957,0.5921920968219638,0.0016091414610855282,0.0003,0.0041522677
2002,626,1254400,30.244,262.05,1225,0.2,0.3412924110889435,0.0263671875,-0.041854143142700195,12240,-0.04658189204055816,0.8328630527481437,0.0014006273908307777,0.0003,0.004965876
2004,626,1255424,30.970000000000006,267.87,1226,0.2,0.19506870210170746,0.0349609375,0.356109619140625,12250,-0.05927947764284909,0.7675771441310644,-0.0029964896966703236,0.0003,0.0058838986
2006,626,1256448,32.097,276.98,1227,0.2,0.1903262585401535,0.021875,0.18141865730285645,12260,-0.058801910269539806,0.9478005406446754,0.0005755334685090929,0.0003,0.00091670535
2007,626,1257472,34.902,299.54,1228,0.2,0.35741329193115234,0.01962890625,0.3068104386329651,12270,-0.05274243374587968,1.475491096265614,-0.0014721461862791329,0.0003,0.0021327036
2009,626,1258496,36.251000000000005,310.42,1229,0.2,0.5216853618621826,0.02705078125,0.5082234442234039,12280,-0.05520850585307926,1.0873700300231577,-0.0025420163758099077,0.0003,0.002297558
2011,626,1259520,36.43600000000001,311.91,1230,0.2,0.3138119876384735,0.02958984375,0.5619646608829498,12290,-0.06414321913616731,0.9557511443272233,-0.0012924835609737784,0.0003,0.004082622
2012,626,1260544,37.292,318.76,1231,0.2,0.14597956836223602,0.03701171875,0.5250929296016693,12300,-0.06584439136786387,0.5511521567590535,-0.0009300222154706717,0.0003,0.010696544
2014,626,1261568,38.349000000000004,327.26,1232,0.2,0.7333429455757141,0.04248046875,0.2671481966972351,12310,-0.06310734571889043,1.4120289329439402,-0.001798174571013078,0.0003,0.011762766
2016,626,1262592,40.452000000000005,344.24,1233,0.2,0.21754781901836395,0.03134765625,0.6557370126247406,12320,-0.058245921460911634,1.0465141186490654,0.00285252217145171,0.0003,0.016490955
2017,626,1263616,40.542,344.96,1234,0.2,1.4076892137527466,0.026171875,0.4184519648551941,12330,-0.05993740558624268,2.1029437966644764,0.0003550000081304461,0.0003,0.006035004
2019,626,1264640,41.716,354.45,1235,0.2,0.10184220224618912,0.0259765625,0.1678587794303894,12340,-0.06517540926579386,0.6048629332333804,0.0005097052140627057,0.0003,0.0043006954
2021,626,1265664,42.825999999999986,363.39,1236,0.2,0.5696162581443787,0.03056640625,0.643604576587677,12350,-0.05979422361124307,1.1831482952460646,-0.00031292370113078505,0.0003,0.005659035
2022,626,1266688,43.09599999999998,365.55,1237,0.2,0.7280606627464294,0.03388671875,0.5133350193500519,12360,-0.056563956875470466,1.280711565539241,0.00016775180702097714,0.0003,0.0012405972
2024,626,1267712,45.43499999999999,384.44,1238,0.2,0.5264529585838318,0.0267578125,0.6645335853099823,12370,-0.05694762252969667,1.316348578967154,-0.0007801755506079644,0.0003,0.0034839623
2026,626,1268736,46.11699999999999,389.91,1239,0.2,1.0387327671051025,0.02392578125,0.35992515087127686,12380,-0.06808401393936947,3.310501966625452,0.00011195920524187386,0.0003,0.0028195381
2027,626,1269760,46.49199999999999,392.94,1240,0.2,0.6394603252410889,0.03662109375,0.08936965465545654,12390,-0.06544259479269385,2.0941623862832786,0.002075139153748751,0.0003,0.0052379845
2029,626,1270784,46.95699999999998,396.69,1241,0.2,0.20640867948532104,0.03798828125,0.13049542903900146,12400,-0.060984986630501226,0.9697506562806666,-0.00014309815596789122,0.0003,0.017042328
2030,626,1271808,47.70699999999998,402.75,1242,0.2,0.5514031052589417,0.0302734375,0.23896747827529907,12410,-0.05401861215941608,1.5071643378585577,0.0014045720890862867,0.0003,0.0055430154
2032,626,1272832,47.63599999999999,402.22,1243,0.2,0.11260180920362473,0.0302734375,0.2712545394897461,12420,-0.05361520475707948,0.7311549979262054,0.0012188247288577258,0.0003,0.004755326
2034,626,1273856,48.42799999999999,408.61,1244,0.2,0.5151164531707764,0.02578125,0.4824903607368469,12430,-0.06211312604136765,1.4760459197685123,-0.0008507246384397149,0.0003,0.0021201046
2035,626,1274880,48.587999999999994,409.85,1245,0.2,0.2877439856529236,0.025390625,0.4111291170120239,12440,-0.05796373286866583,1.0738535821437836,-0.0022775013581849634,0.0003,0.0028297054
2037,626,1275904,48.44799999999999,408.72,1246,0.2,0.97678142786026,0.0201171875,0.4074016809463501,12450,-0.060272583225741985,1.120452032983303,0.00017711533582769333,0.0003,0.0013294851
2038,626,1276928,50.99400000000001,429.23,1247,0.2,0.0682724118232727,0.03408203125,0.7488556802272797,12460,-0.050437515589874235,0.1650943542830646,-0.0007157026790082455,0.0003,0.012929963
2040,626,1277952,52.246999999999986,439.33,1248,0.2,1.987234115600586,0.0318359375,-0.013836145401000977,12470,-0.07114753521746024,3.318042330816388,-0.00363557911477983,0.0003,0.003548986
2042,626,1278976,50.24599999999999,423.19,1249,0.2,0.9758462905883789,0.030859375,0.11754655838012695,12480,-0.06137147966073826,1.8176398610696196,-0.0034529622294940054,0.0003,0.0041979877
2044,626,1280000,51.212999999999994,430.97,1250,0.2,0.6855573654174805,0.02109375,0.6263423264026642,12490,-0.06209894549101591,1.4148243255913258,-0.0006237689056433737,0.0003,0.0018468649
2046,625,1281024,51.14699999999999,430.49,1251,0.2,1.09785795211792,0.0458984375,-0.18436872959136963,12500,-0.06605501476442441,2.175547329708934,-0.003438886214280501,0.0003,0.012297893
2048,625,1282048,50.72499999999998,427.08,1252,0.2,0.21281026303768158,0.02607421875,0.0819474458694458,12510,-0.06594377292785794,1.6235281514003872,0.0018299830961041152,0.0003,0.0021234623
2049,625,1283072,50.996999999999986,429.26,1253,0.2,0.1302957385778427,0.02431640625,0.5890214443206787,12520,-0.05856535447528586,0.4800695735029876,-0.0004056800156831741,0.0003,0.0023319758
2051,625,1284096,50.996999999999986,429.26,1254,0.2,0.2822088897228241,0.02255859375,-0.08307468891143799,12530,-0.056351934175472705,1.2659826472401619,-0.0009874806564766914,0.0003,0.0010571831
2053,625,1285120,50.068999999999996,421.78,1255,0.2,0.11894286423921585,0.03642578125,0.30809199810028076,12540,-0.06121044273022562,0.39766558916307987,0.005173992901109159,0.0003,0.011886441
2055,625,1286144,50.224999999999994,423.16,1256,0.2,1.3609412908554077,0.03681640625,0.31431394815444946,12550,-0.0752739850897342,2.967399609088898,-0.005133794021094218,0.0003,0.0027109513
2056,625,1287168,50.431000000000004,424.77,1257,0.2,1.3009978532791138,0.026171875,0.42782771587371826,12560,-0.06842293224763125,1.730548818781972,-0.00018383147544227542,0.0003,0.0017222454
